title,link,source,topic
Perang Ukraina Masa Depan Tak Pasti Bagi Perekonomian Jerman ,https://www.voaindonesia.com/a/6794251.html,Bahasa Indonesia - VOA Indonesia,Internasional
Rusia Makin Menggila Bombardir 40 Kota Ukraina Ancam PD III ,https://www.cnbcindonesia.com/news/20221013165903-4-379572/rusia-makin-menggila-bombardir-40-kota-ukraina-ancam-pd-iii,CNBC Indonesia,Internasional
Potret Serangan Drone Bunuh Diri Buatan Iran ke Ukraina ,https://www.cnbcindonesia.com/news/20221017145511-7-380296/potret-serangan-drone-bunuh-diri-buatan-iran-ke-ukraina,CNBC Indonesia,Internasional
Rusia Luncurkan Serangan Udara ke Ukraina Klaim Tewaskan 100 Prajurit ,https://20.detik.com/detikflash/20221018-221018066/rusia-luncurkan-serangan-udara-ke-ukraina-klaim-tewaskan-100--prajurit--,20Detik,Internasional
Tetangga RI Bakal Turun Gunung di Perang Rusia,https://www.cnbcindonesia.com/news/20221012135725-4-379164/tetangga-ri-bakal-turun-gunung-di-perang-rusia-ukraina,CNBC Indonesia,Internasional
Rusia dan Ukraina bertukar tahanan termasuk 108 wanita Ukraina ,https://www.jurnas.com/artikel/125642/Rusia-dan-Ukraina-bertukar-tahanan-termasuk-108-wanita-Ukraina/,Jurnas,Internasional
UNICEF Invasi Rusia Sebabkan 4 Juta Anak Ukraina Jatuh ke Dalam Kemiskinan ,https://www.liputan6.com/global/read/5099766/unicef-invasi-rusia-sebabkan-4-juta-anak-ukraina-jatuh-ke-dalam-kemiskinan,Liputan6.com,Internasional
KOMPLIKASI INVASI RUSIA TERHADAP UKRAINA ,https://www.kompasiana.com/mohammadmravdl8735/634e10dd8bcc8f1d644a4f92/komplikasi-invasi-rusia-terhadap-ukraina,Kompasiana.com - Kompasiana.com,Internasional
Kawah Menganga Potret Kerusakan Ukraina Dirudal Putin 3 Hari ,https://www.cnbcindonesia.com/news/20221013102208-7-379369/kawah-menganga-potret-kerusakan-ukraina-dirudal-putin-3-hari,CNBC Indonesia,Internasional
SBY Ingatkan Negara Dunia Tidak Netral soal Perang Rusia,https://www.cnnindonesia.com/nasional/20221013165319-32-860214/sby-ingatkan-negara-dunia-tidak-netral-soal-perang-rusia-ukraina,CNN Indonesia,Internasional
Sniper Cantik Joan of Arc Nikahi Tentara Ukraina di Medan Perang ,https://international.sindonews.com/read/915605/41/sniper-cantik-joan-of-arc-nikahi-tentara-ukraina-di-medan-perang-1666062629,SINDOnews Internasional,Internasional
BPS Beberkan Kondisi Ekspor RI ke Cina Selama Pandemi dan Perang Rusia,https://bisnis.tempo.co/read/1646470/bps-beberkan-kondisi-ekspor-ri-ke-cina-selama-pandemi-dan-perang-rusia-ukraina,Bisnis Tempo.co,Internasional
Ukraina Tawarkan Hadiah Rp15 Miliar untuk Kepala Blogger Militer Rusia ,https://international.sindonews.com/read/915183/41/ukraina-tawarkan-hadiah-rp15-miliar-untuk-kepala-blogger-militer-rusia-1666008611,SINDOnews Internasional,Internasional
Rusia Ukraina Saling Lancarkan Serangan Baru ,https://www.voaindonesia.com/a/rusia-ukraina-saling-lancarkan-serangan-baru/6792735.html,Bahasa Indonesia - VOA Indonesia,Internasional
Kenapa Rusia Semakin Keteteran di Ukraina ,https://www.cnnindonesia.com/internasional/20221006081026-134-856963/kenapa-rusia-semakin-keteteran-di-ukraina,CNN Indonesia,Internasional
Negara G20 Sepakat Perang Rusia,https://m.merdeka.com/uang/negara-g20-sepakat-perang-rusia-ukraina-ganggu-pemulihan-ekonomi-global.html,Merdeka.com,Internasional
4 Fakta Elon Musk Seputar Perang Rusia,https://www.inews.id/news/internasional/4-fakta-elon-musk-seputar-perang-rusia-ukraina-nomor-3-dituduh-bertemu-putin,iNews,Internasional
Nyawa Tak Berharga Ukraina Bantai Warga Sipil di Jalan,https://www.viva.co.id/militer/militer-dunia/1533196-nyawa-tak-berharga-ukraina-bantai-warga-sipil-di-jalan-jalan-donetsk,VIVA - VIVA.co.id,Internasional
Ketegangan Ukraina,https://www.pikiran-rakyat.com/internasional/pr-015698829/ketegangan-ukraina-rusia-makin-memuncak-komisaris-tinggi-pbb-beri-peringatan,Pikiran-Rakyat.com - Pikiran Rakyat,Internasional
Rusia Siap Berdialog untuk Mencapai Tujuannya di Ukraina ,https://news.detik.com/internasional/d-6347763/rusia-siap-berdialog-untuk-mencapai-tujuannya-di-ukraina,detikNews,Internasional
Perang Ukraina Disebut Bisa Hancurkan Putin dan Negaranya ,https://www.idntimes.com/news/world/andi-ir/eks-pejabat-rusia-perang-ukraina-bisa-hancurkan-putin-dan-negaranya-c1c2,IDN Times,Internasional
6 Update Perang Rusia,https://www.cnbcindonesia.com/news/20221003080502-4-376652/6-update-perang-rusia-ukraina-putin-kian-tak-berdaya,CNBC Indonesia,Internasional
Pasukan Ukraina Klaim Telah Bebaskah Lebih dari 1600 Permukiman Sipil ,https://international.sindonews.com/read/914363/41/pasukan-ukraina-klaim-telah-bebaskah-lebih-dari-1600-permukiman-sipil-1665936639,SINDOnews Internasional,Internasional
Foto Pedagang Ukraina Berjualan di Luar Pusat Perbelanjaan Kharkiv yang Hancur ,https://kumparan.com/kumparannews/foto-pedagang-ukraina-berjualan-di-luar-pusat-perbelanjaan-kharkiv-yang-hancur-1z4PiD2cPCW,kumparan.com,Internasional
China Serukan Warganya untuk Tinggalkan Ukraina Segera Ada Apa ,https://www.liputan6.com/global/read/5098792/china-serukan-warganya-untuk-tinggalkan-ukraina-segera-ada-apa,Liputan6.com,Internasional
Liga Perempuan Ukraina di Afghanistan ,https://www.voaindonesia.com/a/liga-perempuan-ukraina-di-afghanistan/6793753.html,Bahasa Indonesia - VOA Indonesia,Internasional
Menteri Ukraina dan Turki Kunjungi Pusat Pengiriman Gandum di Istanbul ,https://ihram.republika.co.id/berita/rjwfdc366/menteri-ukraina-dan-turki-kunjungi-pusat-pengiriman-gandum-di-istanbul,Ihram.co.id,Internasional
Militer Rusia Ungkap Kerugian Terbesar di Perang Ukraina ,https://www.cnbcindonesia.com/news/20220924145245-4-374663/militer-rusia-ungkap-kerugian-terbesar-di-perang-ukraina,CNBC Indonesia,Internasional
Perang Memanas Rusia Kembali Bombardir Kota Kunci di Ukraina ,https://www.cnbcindonesia.com/news/20220922084036-4-374054/perang-memanas-rusia-kembali-bombardir-kota-kunci-di-ukraina,CNBC Indonesia,Internasional
Perang Ukraina Putin tetapkan empat wilayah Ukraina sebagai milik Rusia ,https://www.bbc.com/indonesia/articles/cv2dekde3lpo,BBC News Indonesia,Internasional
Putin Menggila Ukraina Dihujani Serangan Rudal ,https://www.cnbcindonesia.com/news/20221010182511-7-378618/putin-menggila-ukraina-dihujani-serangan-rudal,CNBC Indonesia,Internasional
Museum di Ukraina Lestarikan Seni dan Budaya Melalui NFT ,https://www.liputan6.com/crypto/read/5099115/museum-di-ukraina-lestarikan-seni-dan-budaya-melalui-nft,Liputan6.com,Internasional
Dibikin KO Ukraina Rusia Bersiap Mengamuk Lewat Serangan Udara ,https://www.cnnindonesia.com/internasional/20220920154300-134-850338/dibikin-ko-ukraina-rusia-bersiap-mengamuk-lewat-serangan-udara,CNN Indonesia,Internasional
Putin Belum Tamat Ini Senjata Baru Rusia buat Ukraina Bye ,https://www.cnbcindonesia.com/news/20220921063404-4-373713/putin-belum-tamat-ini-senjata-baru-rusia-buat-ukraina-bye,CNBC Indonesia,Internasional
Awas Dunia Perang Rusia,https://www.cnbcindonesia.com/news/20220922064136-4-374022/awas-dunia-perang-rusia-ukraina-menggila-putin-kode-nuklir,CNBC Indonesia,Internasional
Good Bye Putin Rusia Kalah Lagi Ukraina Menang di Sini ,https://www.cnbcindonesia.com/news/20220920061327-4-373390/good-bye-putin-rusia-kalah-lagi-ukraina-menang-di-sini,CNBC Indonesia,Internasional
Dioper Sana Sini gegara Invasi Rusia 9 Singa Ukraina Berakhir di Colorado ,https://travel.detik.com/travel-news/d-6351858/dioper-sana-sini-gegara-invasi-rusia-9-singa-ukraina-berakhir-di-colorado,detikTravel,Internasional
NATO Bertekad Tingkatkan Pertahanan Udara Ukraina Usai Bombardir Rusia ,https://news.detik.com/internasional/d-6344146/nato-bertekad-tingkatkan-pertahanan-udara-ukraina-usai-bombardir-rusia,detikNews,Internasional
Rusia Gempur Kharkiv Ukraina Seorang Remaja Tewas ,https://www.cnnindonesia.com/internasional/20220927022529-134-852968/rusia-gempur-kharkiv-ukraina-seorang-remaja-tewas,CNN Indonesia,Internasional
Rusia Sudah Kalah Putin Ingin Akhiri Perang Ukraina Segera ,https://www.cnbcindonesia.com/news/20220919105444-4-373140/rusia-sudah-kalah-putin-ingin-akhiri-perang-ukraina-segera,CNBC Indonesia,Internasional
Mau Caplok 15 Ukraina Senjata Putin Diluncurkan Hari Ini ,https://www.cnbcindonesia.com/news/20220923070951-4-374341/mau-caplok-15-ukraina-senjata-putin-diluncurkan-hari-ini,CNBC Indonesia,Internasional
Ukraina Hari Ini Upaya Usir Rusia dari Kharkiv Terhambat Hujan ,https://www.kompas.com/global/read/2022/09/25/220100370/ukraina-hari-ini--upaya-usir-rusia-dari-kharkiv-terhambat-hujan,Kompas.com - KOMPAS.com,Internasional
Terbongkar Ini Alasan Rusia Masih Mengandalkan Tank Tua T,https://sains.sindonews.com/read/915395/768/terbongkar-ini-alasan-rusia-masih-mengandalkan-tank-tua-t-62-di-medan-perang-ukraina-1666023020?showpage=all,SINDOnews Sains,Internasional
Eks Presiden Rusia Bisa Pakai Nuklir Pertahankan Wilayah di Ukraina ,https://www.cnnindonesia.com/internasional/20220923133338-134-851730/eks-presiden-rusia-bisa-pakai-nuklir-pertahankan-wilayah-di-ukraina,CNN Indonesia,Internasional
TK hingga Kampus di Krimea Ukraina Jadi Sasaran Hoaks Ancaman Bom Siswa Dievakuasi ,https://www.liputan6.com/global/read/5099734/tk-hingga-kampus-di-krimea-ukraina-jadi-sasaran-hoaks-ancaman-bom-siswa-dievakuasi,Liputan6.com,Internasional
Deretan Kesalahan Putin dalam Perang Rusia vs Ukraina ,https://www.cnbcindonesia.com/news/20220923081751-4-374356/deretan-kesalahan-putin-dalam-perang-rusia-vs-ukraina,CNBC Indonesia,Internasional
Ancaman AS Bayangi Upaya Rusia Caplok Wilayah Ukraina ,https://news.detik.com/internasional/d-6310707/ancaman-as-bayangi-upaya-rusia-caplok-wilayah-ukraina,detikNews,Internasional
Sasar 4 Wilayah Ukraina Senjata Baru Putin Mulai Ngefek ,https://www.cnbcindonesia.com/news/20220926102335-4-374904/sasar-4-wilayah-ukraina-senjata-baru-putin-mulai-ngefek,CNBC Indonesia,Internasional
Polandia Dongkrak Wisata di Tengah Konflik Rusia,https://republika.co.id/berita/rjx5o28625000/polandia-dongkrak-wisata-di-tengah-konflik-rusiaukraina,Republika Online,Internasional
Ingin Hajar Putin Wanita Ukraina Ramai,https://www.cnbcindonesia.com/news/20220919184801-4-373343/ingin-hajar-putin-wanita-ukraina-ramai-ramai-masuk-militer,CNBC Indonesia,Internasional
Update Perang Rusia,https://kabar24.bisnis.com/read/20220922/19/1580449/update-perang-rusia-ukraina-hari-ke-211-ini-5-harapan-zelensky,Bisnis.com,Internasional
Rusia akan Beri Perlindungan Penuh Wilayah yang Mereka Aneksasi dari Ukraina ,https://www.republika.co.id/berita/riqvys377/rusia-akan-beri-perlindungan-penuh-wilayah-yang-mereka-aneksasi-dari-ukraina,Republika Online,Internasional
Rusia Menolak Kalah Ratusan Tentara Ukraina Tewas Puluhan Tank Hancur ,https://kabar24.bisnis.com/read/20220921/19/1579692/rusia-menolak-kalah-ratusan-tentara-ukraina-tewas-puluhan-tank-hancur,Bisnis.com,Internasional
Perang Ukraina Saya disiksa karena menolak mengajarkan bahasa Rusia ,https://www.bbc.com/indonesia/dunia-63035253,BBC News Indonesia,Internasional
Konflik Ukraina,https://www.beritasatu.com/ekonomi/990543/konflik-ukrainarusia-mendorong-harga-cpo-naik-tipis,BeritaSatu.com,Internasional
Warga Ukraina Bergembira Rayakan Pertukaran Tawanan Perang Terbesar ,https://www.kompas.com/global/read/2022/09/22/223100870/warga-ukraina-bergembira-rayakan-pertukaran-tawanan-perang-terbesar?page=all,Kompas.com - KOMPAS.com,Internasional
Putin Sebut Ingin Segera Akhiri Perang Rusia Ukraina ,https://dunia.tempo.co/read/1636372/putin-sebut-ingin-segera-akhiri-perang-rusia-ukraina,Dunia Tempo,Internasional
Targetkan Kemenangan di Ukraina Rusia Tingkatkan Kemampuan Senjata AK,https://dunia.tempo.co/read/1636737/targetkan-kemenangan-di-ukraina-rusia-tingkatkan-kemampuan-senjata-ak-12-kalashnikov,Dunia Tempo,Internasional
Rusia Hancurkan Sistem Rudal HIMARS AS 100 Tentara Ukraina Tewas ,https://kabar24.bisnis.com/read/20220926/19/1581175/rusia-hancurkan-sistem-rudal-himars-as-100-tentara-ukraina-tewas,Bisnis.com,Internasional
Bukan Rusia,https://www.cnbcindonesia.com/news/20220920190208-4-373679/bukan-rusia-ukraina-perang-ini-pecah-putin-turun-gunung,CNBC Indonesia,Internasional
UPDATE Perang Rusia,https://www.tribunnews.com/internasional/2022/09/16/update-perang-rusia-ukraina-hari-ke-205-kyiv-tangkis-3-serangan-rusia-di-kota-donetsk,Tribunnews.com,Internasional
Ukraina Sepenuhnya Rebut Kharkiv usai Bikin Pasukan Rusia Nyerah ,https://www.cnnindonesia.com/internasional/20220914142357-134-847748/ukraina-sepenuhnya-rebut-kharkiv-usai-bikin-pasukan-rusia-nyerah,CNN Indonesia,Internasional
Pentingnya Melihat Konflik Rusia,https://www.uii.ac.id/pentingnya-melihat-konflik-rusia-ukraina-secara-luas/,Universitas Islam Indonesia - Universitas Islam Indonesia,Internasional
6 Update Perang Rusia,https://www.cnbcindonesia.com/news/20220803190307-4-360911/6-update-perang-rusia-ukraina-putin-buka-pintu-negosiasi,CNBC Indonesia,Internasional
6 Update Perang Rusia,https://www.cnbcindonesia.com/news/20220822201903-4-365726/6-update-perang-rusia-ukraina-putin-mulai-hilang-arah,CNBC Indonesia,Internasional
Ini Update Perang Rusia Ukraina Serangan Balik,https://www.cnbcindonesia.com/news/20220831084310-4-367949/ini-update-perang-rusia-ukraina-serangan-balik-eropa-pecah,CNBC Indonesia,Internasional
Ukraina Makin Gahar Gebuk Rusia Tembak 5 Rudal Putin ,https://www.cnbcindonesia.com/news/20220907075830-4-369888/ukraina-makin-gahar-gebuk-rusia-tembak-5-rudal-putin,CNBC Indonesia,Internasional
Bye Putin Tanda Rusia KO di Ukraina Makin Jelas Ni Buktinya ,https://www.cnbcindonesia.com/news/20220902084256-4-368687/bye-putin-tanda-rusia-ko-di-ukraina-makin-jelas-ni-buktinya,CNBC Indonesia,Internasional
Konflik Rusia,https://www.cnbcindonesia.com/news/20220904071132-4-369099/konflik-rusia-ukraina-segera-berakhir-ini-bocoran-tetangga,CNBC Indonesia,Internasional
7 Fakta Baru Perang Rusia,https://www.cnbcindonesia.com/news/20220728205150-4-359469/7-fakta-baru-perang-rusia-ukraina-kyiv-siap-epic-comeback,CNBC Indonesia,Internasional
10 Update Perang Rusia,https://www.cnbcindonesia.com/news/20220726205954-4-358813/10-update-perang-rusia-ukraina-terungkap-target-baru-putin,CNBC Indonesia,Internasional
Perang Ukraina Serangan drone targetkan armada Laut Hitam Rusia di Krimea ,https://www.bbc.com/indonesia/articles/cgry78198z0o,BBC News Indonesia,Internasional
Tentara Rusia Ungkap Perintah Jahat Putin di Perang Ukraina ,https://www.cnbcindonesia.com/news/20220826082308-4-366777/tentara-rusia-ungkap-perintah-jahat-putin-di-perang-ukraina,CNBC Indonesia,Internasional
Diam,https://www.cnbcindonesia.com/news/20220626122834-4-350436/diam-diam-ukraina-racik-strategi-gempur-pasukan-rusia,CNBC Indonesia,Internasional
Perang Rusia,https://www.cnbcindonesia.com/news/20220816105743-4-364106/perang-rusia-ukraina-sudah-mau-6-bulan-simak-8-update-nya,CNBC Indonesia,Internasional
6 Update Perang Rusia,https://www.cnbcindonesia.com/news/20220805191326-4-361544/6-update-perang-rusia-ukraina-putin-temui-erdogan,CNBC Indonesia,Internasional
Kacau Ternyata Ini Biang Kerok Rusia  Ukraina Batal Damai ,https://www.cnbcindonesia.com/news/20220902174501-4-368924/kacau-ternyata-ini-biang-kerok-rusia-ukraina-batal-damai,CNBC Indonesia,Internasional
Situasi Ukraina Makin Mencekam Warga Diminta Pergi ,https://www.cnbcindonesia.com/news/20220801051836-4-359974/situasi-ukraina-makin-mencekam-warga-diminta-pergi,CNBC Indonesia,Internasional
Ukraina Terkini Kuburan Massal Ditemukan di Izium Kota yang Baru Direbut Lagi dari Rusia ,https://www.kompas.com/global/read/2022/09/16/104500170/ukraina-terkini--kuburan-massal-ditemukan-di-izium-kota-yang-baru-direbut,Kompas.com - KOMPAS.com,Internasional
6 Bulan Diserbu Rusia Kenapa Ukraina Tak Kunjung Tumbang ,https://www.cnnindonesia.com/internasional/20220809064403-134-832006/6-bulan-diserbu-rusia-kenapa-ukraina-tak-kunjung-tumbang,CNN Indonesia,Internasional
Rusia Sengaja Perlambat Serangan Militer di Ukraina Ada Apa ,https://www.cnbcindonesia.com/news/20220826093855-4-366806/rusia-sengaja-perlambat-serangan-militer-di-ukraina-ada-apa,CNBC Indonesia,Internasional
Rangkuman Situasi Terkini Rusia Invasi Ukraina Senin 7 Maret ,https://www.cnnindonesia.com/internasional/20220307062859-134-767524/rangkuman-situasi-terkini-rusia-invasi-ukraina-senin-7-maret,CNN Indonesia,Internasional
