title,link,source,topic
Galaxy Unpacked Digelar Besok Ini Gadget Baru Samsung yang Bakal Meluncur ,https://tekno.kompas.com/read/2022/08/09/12300097/galaxy-unpacked-digelar-besok-ini-gadget-baru-samsung-yang-bakal-meluncur?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Izinkan Pengguna Ponsel Galaxy S Perbaiki HP,https://tekno.kompas.com/read/2022/08/05/15000047/samsung-izinkan-pengguna-ponsel-galaxy-s-perbaiki-hp-nya-sendiri?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Melihat SH,https://www.kompas.com/wiken/read/2022/05/07/213300181/melihat-sh-100-ponsel-pertama-bikinan-samsung?page=all,Kompas.com - KOMPAS.com,Teknologi
500 Juta Ponsel Samsung Galaxy Lawas Mendadak Dapat Update ,https://tekno.kompas.com/read/2022/08/23/13300017/500-juta-ponsel-samsung-galaxy-lawas-mendadak-dapat-update,Kompas.com - Tekno Kompas.com,Teknologi
Membosankan dan Mirip Semua Alasan Samsung Bikin Ponsel Layar Lipat ,https://tekno.kompas.com/read/2022/07/05/11280077/membosankan-dan-mirip-semua-alasan-samsung-bikin-ponsel-layar-lipat,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Bikin Smartphone Galaxy A Versi Lipat ,https://tekno.kompas.com/read/2022/06/08/13000047/samsung-bikin-smartphone-galaxy-a-versi-lipat?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Galaxy Z Flip4 5G Indonesia Bespoke Edition Rayakan HUT ke,https://news.samsung.com/id/samsung-galaxy-z-flip4-5g-indonesia-bespoke-edition-rayakan-hut-ke-77-ri,Samsung Newsroom Indonesia,Teknologi
Larisnya Seri Galaxy Ini Bikin Samsung Makin Cuan ,https://tekno.kompas.com/read/2022/07/29/12300037/larisnya-seri-galaxy-ini-bikin-samsung-makin-cuan,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Galaxy A04 Meluncur Global Sudah Lolos TKDN Indonesia ,https://tekno.kompas.com/read/2022/08/24/15000027/samsung-galaxy-a04-meluncur-global-sudah-lolos-tkdn-indonesia?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Gelar Penjualan Perdana Galaxy Z Fold 4 dan Z Flip 4 di Mal Central Park ,https://tekno.kompas.com/read/2022/09/03/17471647/samsung-gelar-penjualan-perdana-galaxy-z-fold-4-dan-z-flip-4-di-mal-central?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Gara,https://tekno.kompas.com/read/2022/07/24/19300047/gara-gara-samsung-galaxy-s22-ultra-nasib-hp-ini-bakal-berakhir,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Umumkan Android 12L Bisa Diunduh di Perangkat Lipat Lama ,https://www.jawapos.com/oto-dan-tekno/gadget/07/09/2022/samsung-umumkan-android-12l-bisa-diunduh-di-perangkat-lipat-lama/,JawaPos,Teknologi
Samsung Raup Pendapatan 77 Triliun Won di Kuartal II2022 Melesat 21 Persen ,https://ekonomi.bisnis.com/read/20220707/620/1552206/samsung-raup-pendapatan-77-triliun-won-di-kuartal-ii2022-melesat-21-persen,Bisnis.com,Teknologi
Bos Samsung Bicara Masa Depan Ponsel Lipat Android ,https://www.cnbcindonesia.com/tech/20220816105030-37-364099/bos-samsung-bicara-masa-depan-ponsel-lipat-android,CNBC Indonesia,Teknologi
Rilis 2 Ponsel Teranyar Samsung Beri Penawaran Menarik ,https://www.jawapos.com/oto-dan-tekno/gadget/12/09/2022/rilis-2-ponsel-teranyar-samsung-beri-penawaran-menarik/,JawaPos,Teknologi
Galaxy A23 5G dengan Snapdragon 695 50MP OIS Quad Camera dan Layar 120Hz Tawarkan Performa Gahar yang Awesome ,https://news.samsung.com/id/galaxy-a23-5g-dengan-snapdragon-695-50mp-ois-quad-camera-dan-layar-120hz-tawarkan-performa-gahar-yang-awesome,Samsung Newsroom Indonesia,Teknologi
Cek Harga dan Spesifikasi HP Samsung Galaxy Z Series Agustus 2022 ,https://teknologi.bisnis.com/read/20220801/280/1561532/cek-harga-dan-spesifikasi-hp-samsung-galaxy-z-series-agustus-2022,"Teknologi - Berita Terbaru Harga dan Spesifikasi Handphone, Info Fitur Smartphone, Komputer dan Laptop",Teknologi
Samsung Pastikan Galaxy Unpacked Digelar 10 Agustus Rilis Z Fold 4 dan Z Flip 4 ,https://tekno.kompas.com/read/2022/07/20/10450057/samsung-pastikan-galaxy-unpacked-digelar-10-agustus-rilis-z-fold-4-dan-z-flip-4?page=all,Kompas.com - Tekno Kompas.com,Teknologi
2 Ponsel Samsung Galaxy Seri A Segera Masuk Indonesia ,https://tekno.kompas.com/read/2022/08/04/11300007/2-ponsel-samsung-galaxy-seri-a-segera-masuk-indonesia?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Bora Purple Mewarnai Samsung Galaxy S22 5G Menjadi Warna Tren Anak Muda 2022 ,https://news.samsung.com/id/bora-purple-mewarnai-samsung-galaxy-s22-5g-menjadi-warna-tren-anak-muda-2022,Samsung Global Newsroom,Teknologi
Tanda,https://tekno.kompas.com/read/2022/07/07/16010027/tanda-tanda-ponsel-entry-level-samsung-galaxy-a04-segera-masuk-indonesia?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Alasan Samsung Hanya Bawa 5 Kombinasi Warna Galaxy Z Flip 4 Bespoke Edition ke Indonesia ,https://tekno.kompas.com/read/2022/08/27/11150087/alasan-samsung-hanya-bawa-5-kombinasi-warna-galaxy-z-flip-4-bespoke-edition-ke?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Pendapatan Samsung Melejit Disokong Permintaan Chip ,https://ekonomi.bisnis.com/read/20220428/620/1528529/pendapatan-samsung-melejit-disokong-permintaan-chip,Bisnis.com,Teknologi
Daftar Harga HP Samsung Terbaru Agustus 2022 Mulai Rp 1 Jutaan ,https://tekno.kompas.com/read/2022/08/11/12150077/-daftar-harga-hp-samsung-terbaru-agustus-2022-mulai-rp-1-jutaan?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Luncurkan Jajaran Smart TV Terbaru di Indonesia ,https://tekno.kompas.com/read/2022/06/09/20150037/samsung-luncurkan-jajaran-smart-tv-terbaru-di-indonesia?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Ungkap Kecanggihan Teknologi Sleep Tracking di Galaxy Watch 5 Series ,https://tekno.kompas.com/read/2022/08/19/08300087/samsung-ungkap-kecanggihan-teknologi-sleep-tracking-di-galaxy-watch-5-series?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Rekomendasi HP Samsung dengan Fitur NFC Terbaru di 2022 ,https://www.jawapos.com/oto-dan-tekno/gadget/31/07/2022/rekomendasi-hp-samsung-dengan-fitur-nfc-terbaru-di-2022/,JawaPos,Teknologi
Samsung Umumkan Nasib Galaxy Z Fold 3 ,https://tekno.kompas.com/read/2022/08/27/09000057/samsung-umumkan-nasib-galaxy-z-fold-3,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Tanamkan Fitur Knox Suite di Galaxy A13 dan A33 5G Enterprise Edition untuk Jaga Keamanan Data Perusahaan ,https://news.samsung.com/id/samsung-tanamkan-fitur-knox-suite-di-galaxy-a13-dan-a33-5g-enterprise-edition-untuk-jaga-keamanan-data-perusahaan,Samsung Global Newsroom,Teknologi
Samsung Sindir iPhone di Iklan Terbarunya ,https://tekno.kompas.com/read/2022/09/04/15000087/samsung-sindir-iphone-di-iklan-terbarunya?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Galaxy Z Fold 4 dan Z Flip 4 Resmi Masuk Indonesia Ini Harganya ,https://tekno.kompas.com/read/2022/09/01/16344957/samsung-galaxy-z-fold-4-dan-z-flip-4-resmi-masuk-indonesia-ini-harganya?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Cek Daftar Harga HP Samsung Galaxy A Series Juli 2022 ,https://teknologi.bisnis.com/read/20220706/280/1551974/cek-daftar-harga-hp-samsung-galaxy-a-series-juli-2022,"Teknologi - Berita Terbaru Harga dan Spesifikasi Handphone, Info Fitur Smartphone, Komputer dan Laptop",Teknologi
Samsung,https://www.cnnindonesia.com/teknologi/20220812195703-185-834077/samsung-xiaomi-bersaing-ketat-sebagai-hp-sejuta-umat-iphone-di-mana,CNN Indonesia,Teknologi
Bos Samsung Tiba,https://www.cnbcindonesia.com/tech/20220317163028-37-323692/bos-samsung-tiba-tiba-minta-maaf-ke-pengguna-ada-apa,CNBC Indonesia,Teknologi
Terjual Hampir 52 Juta Unit Samsung Galaxy A12 Jadi Smartphone Terlaris di Dunia 2021 ,https://www.kompas.com/wiken/read/2022/03/27/090000681/terjual-hampir-52-juta-unit-samsung-galaxy-a12-jadi-smartphone-terlaris-di?page=all,Kompas.com - KOMPAS.com,Teknologi
Samsung Galaxy S22 Dirilis 9 Februari Ini Bocoran Speknya ,https://www.cnbcindonesia.com/tech/20220128120930-37-311219/samsung-galaxy-s22-dirilis-9-februari-ini-bocoran-speknya,CNBC Indonesia,Teknologi
Harga Terbaru Samsung Galaxy A03s Juli 2022 di Indonesia ,https://tekno.kompas.com/read/2022/07/25/12050067/harga-terbaru-samsung-galaxy-a03s-juli-2022-di-indonesia,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Digugat Karena Fitur Sepele Ini ,https://tekno.kompas.com/read/2022/06/09/16450087/samsung-digugat-karena-fitur-sepele-ini?page=all,Kompas.com - Tekno Kompas.com,Teknologi
4 Inovasi Samsung dalam Teknologi Smartphone Layar Lipat ,https://www.liputan6.com/tekno/read/5062573/4-inovasi-samsung-dalam-teknologi-smartphone-layar-lipat,Liputan6.com,Teknologi
Samsung Galaxy Z Flip 4 dan Z Fold 4 Disebut Sudah Masuk Tahap Produksi ,https://tekno.kompas.com/read/2022/05/17/16100007/samsung-galaxy-z-flip-4-dan-z-fold-4-disebut-sudah-masuk-tahap-produksi,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Galaxy M13 Meluncur dengan Kamera 50 MP Ini Spesifikasinya ,https://tekno.kompas.com/read/2022/05/27/09250057/samsung-galaxy-m13-meluncur-dengan-kamera-50-mp-ini-spesifikasinya?page=all,Kompas.com - Tekno Kompas.com,Teknologi
Samsung Siapkan Galaxy S23 Ultra Gendong Kamera Mumpuni 200 MP ,https://www.jawapos.com/oto-dan-tekno/gadget/08/08/2022/samsung-siapkan-galaxy-s23-ultra-gendong-kamera-mumpuni-200-mp/,JawaPos,Teknologi
Samsung Prediksi Penjualan Ponsel Lipat Secara Global Tembus 20 Juta Unit Tahun Ini ,https://tekno.kompas.com/read/2022/08/17/12000067/samsung-prediksi-penjualan-ponsel-lipat-secara-global-tembus-20-juta-unit-tahun,Kompas.com - Tekno Kompas.com,Teknologi
Nonton Samsung Galaxy S Unpacked Bisa Dapat Gadget Canggih Cek di Sini ,https://news.detik.com/adv-nhl-detikcom/d-5934058/nonton-samsung-galaxy-s-unpacked-bisa-dapat-gadget-canggih-cek-di-sini,detikNews,Teknologi
IDC Samsung Vendor Ponsel Nomor Satu di Indonesia ,https://tekno.kompas.com/read/2022/06/17/08000047/idc-samsung-vendor-ponsel-nomor-satu-di-indonesia?page=all,Kompas.com - Tekno Kompas.com,Teknologi
