title,link,source,topic
China Peringatkan Asing Tidak Intervensi Masalah Taiwan ,https://international.sindonews.com/read/894551/42/china-peringatkan-asing-tidak-intervensi-masalah-taiwan-1664068146,SINDOnews Internasional,Internasional
Ketegangan antara Taiwan dan Daratan China Belum Mereda Masalah Keluarga atau Masalah Dunia Internasional ,https://nasional.sindonews.com/read/894961/18/ketegangan-antara-taiwan-dan-daratan-china-belum-mereda-masalah-keluarga-atau-masalah-dunia-internasional-1664111346,SINDOnews Nasional,Internasional
Kapal Perang AS,https://www.cnnindonesia.com/internasional/20220921132616-113-850722/kapal-perang-as-kanada-masuk-selat-taiwan-china-gerah,CNN Indonesia,Internasional
Taiwan Beres,https://www.cnnindonesia.com/gaya-hidup/20220922173731-269-851407/taiwan-beres-beres-longgarkan-perbatasan-mulai-29-september-2022,CNN Indonesia,Internasional
Gempa Taiwan Susulan Guncang Ibu Kota Taipei Magnitudo 55 ,https://www.kompas.com/global/read/2022/09/19/130200470/gempa-taiwan-susulan-guncang-ibu-kota-taipei-magnitudo-5-5,Kompas.com - KOMPAS.com,Internasional
Taiwan Bangga Ikut Bantu Ukraina ,https://www.republika.co.id/berita/riht1g370/taiwan-bangga-ikut-bantu-ukraina,Republika Online,Internasional
Hasil Final Dutch Open 2022 Taiwan  Belanda 2 Gelar Juara ,https://www.ligaolahraga.com/badminton/hasil-final-dutch-open-2022-taiwan-belanda-2-gelar-juara,Ligaolahraga.com,Internasional
Penampakan Dahsyatnya Gempa Taiwan yang Memakan Korban jiwa ,https://www.cnbcindonesia.com/news/20220918173132-7-373038/penampakan-dahsyatnya-gempa-taiwan-yang-memakan-korban-jiwa,CNBC Indonesia,Internasional
Taiwan Aksi Blokade Tiongkok Bakal Dianggap Tindakan Perang ,https://www.beritasatu.com/news/980361/taiwan-aksi-blokade-tiongkok-bakal-dianggap-tindakan-perang,BeritaSatu.com,Internasional
Bukan Taiwan Wilayah Ini Jadi Arena Pertarungan China  AS ,https://www.cnbcindonesia.com/news/20220920160958-4-373612/bukan-taiwan-wilayah-ini-jadi-arena-pertarungan-china-as,CNBC Indonesia,Internasional
Heboh Elon Musk Bilang Taiwan Sebaiknya Tunduk ke China ,https://inet.detik.com/cyberlife/d-6337717/heboh-elon-musk-bilang-taiwan-sebaiknya-tunduk-ke-china,detikInet,Internasional
Kymco Mint Meluncur Motor Listrik Terbaru Asal Taiwan yang Kece Cocok untuk Wanita ,https://ternate.hallo.id/otomotif/pr-1865231288/kymco-mint-meluncur-motor-listrik-terbaru-asal-taiwan-yang-kece-cocok-untuk-wanita,Hallo Ternate - Hallo Ternate,Internasional
Mengapa Taiwan Tak Dianggap sebagai Suatu Negara ,https://www.cnnindonesia.com/internasional/20220904071709-113-842940/mengapa-taiwan-tak-dianggap-sebagai-suatu-negara,CNN Indonesia,Internasional
Apa Pentingnya Taiwan bagi AS Sampai Berani Bikin China Murka ,https://www.cnnindonesia.com/internasional/20220803114944-134-829682/apa-pentingnya-taiwan-bagi-as-sampai-berani-bikin-china-murka,CNN Indonesia,Internasional
Taiwan Waswas China Bakal Invasi Wilayahnya ,https://www.cnnindonesia.com/internasional/20220809035825-113-831978/taiwan-waswas-china-bakal-invasi-wilayahnya,CNN Indonesia,Internasional
Taiwan Kami Tidak Takut China Pernah Menang Perang 64 Tahun Lalu ,https://www.cnnindonesia.com/internasional/20220823123933-113-837982/taiwan-kami-tidak-takut-china-pernah-menang-perang-64-tahun-lalu,CNN Indonesia,Internasional
Terungkap Isi Buku Putih China soal Taiwan Segera Diserang ,https://www.cnbcindonesia.com/news/20220810142722-4-362671/terungkap-isi-buku-putih-china-soal-taiwan-segera-diserang,CNBC Indonesia,Internasional
Profil Negara Taiwan Sejarah dan Perkembangan ,https://internasional.kompas.com/read/2022/07/29/140000870/profil-negara-taiwan--sejarah-dan-perkembangan?page=all,Kompas.com - Internasional Kompas.com,Internasional
China Balas Dendam Lagi Ini Bom Baru Xi Jinping ke Taiwan ,https://www.cnbcindonesia.com/news/20220816133706-4-364198/china-balas-dendam-lagi-ini-bom-baru-xi-jinping-ke-taiwan,CNBC Indonesia,Internasional
Pernah Menang Lawan China Taiwan Tak Bisa Ancam Kami ,https://www.cnbcindonesia.com/news/20220825103508-4-366498/pernah-menang-lawan-china-taiwan-tak-bisa-ancam-kami,CNBC Indonesia,Internasional
Delegasi Kongres AS Tiba di Taiwan China Kembali Geram ,https://www.cnnindonesia.com/internasional/20220815024239-113-834527/delegasi-kongres-as-tiba-di-taiwan-china-kembali-geram,CNN Indonesia,Internasional
Ngeri Crazy Rich Taiwan Turun Tangan Siapkan Perang vs China ,https://www.cnbcindonesia.com/news/20220901145040-4-368510/ngeri-crazy-rich-taiwan-turun-tangan-siapkan-perang-vs-china,CNBC Indonesia,Internasional
Pejabat AS Kunjungi Taiwan Lagi Ternyata Ini Tujuannya ,https://www.cnbcindonesia.com/news/20220831143424-4-368133/pejabat-as-kunjungi-taiwan--lagi--ternyata-ini-tujuannya,CNBC Indonesia,Internasional
Siap Perang Taiwan Anggarkan Rp 282 Triliun Demi Hajar China ,https://www.cnbcindonesia.com/news/20220826055544-4-366738/siap-perang-taiwan-anggarkan-rp-282-triliun-demi-hajar-china,CNBC Indonesia,Internasional
Taiwan Ajak Puluhan Parlemen Asing Dukung Sanksi atas Cina ,https://www.dw.com/id/taiwan-ajak-puluhan-parlemen-asing-dukung-sanksi-atas-cina/a-63112465,DW (Bahasa Indonesia),Internasional
Warga Taiwan Anggap Enteng Ancaman China Omong Kosong ,https://www.cnnindonesia.com/internasional/20220728173230-113-827467/warga-taiwan-anggap-enteng-ancaman-china-omong-kosong,CNN Indonesia,Internasional
China Masa Bodoh Taiwan Tembak Drone Gertakan yang Sia,https://www.cnnindonesia.com/internasional/20220902153440-113-842502/china-masa-bodoh-taiwan-tembak-drone-gertakan-yang-sia-sia,CNN Indonesia,Internasional
Pulau,https://dunia.rmol.id/read/2022/08/25/544956/pulau-pulau-kecilnya-kerap-diganggu-china-taiwan-kerahkan-sistem-anti-drone,RMOL,Internasional
Kenapa China Ingin Menguasai Taiwan ,https://www.cnnindonesia.com/internasional/20220803204912-113-829987/kenapa-china-ingin-menguasai-taiwan,CNN Indonesia,Internasional
Kalau Saja China,https://www.cnbcindonesia.com/news/20220815112345-4-363765/kalau-saja-china-taiwan-perang-ri-sudah-pasti-ketiban-sial,CNBC Indonesia,Internasional
Taiwan Siapkan Bungker Siaga Serangan China ,https://www.cnnindonesia.com/internasional/20220802160937-113-829331/taiwan-siapkan-bungker-siaga-serangan-china,CNN Indonesia,Internasional
Rusia Minggir Situasi Genting Taiwan,https://www.cnbcindonesia.com/news/20220726083744-4-358541/rusia-minggir-situasi-genting-taiwan-china-karena-wanita-as,CNBC Indonesia,Internasional
Taiwan Tak Akan Tutup Pintu untuk China Usai Ancaman Perang ,https://news.detik.com/internasional/d-6125310/taiwan-tak-akan-tutup-pintu-untuk-china-usai-ancaman-perang,detikNews,Internasional
China Desak AS Setop Hubungan dengan Taiwan ,https://www.cnnindonesia.com/internasional/20220603195814-113-804625/china-desak-as-setop-hubungan-dengan-taiwan,CNN Indonesia,Internasional
China Warning Taiwan Gara,https://www.cnbcindonesia.com/news/20220731122443-4-359930/china-warning-taiwan-gara-gara-makin-mesra-dengan-as,CNBC Indonesia,Internasional
Curhat Warga Taiwan Invasi China Tinggal Tunggu Waktu ,https://www.cnnindonesia.com/internasional/20220707132237-113-818487/curhat-warga-taiwan-invasi-china-tinggal-tunggu-waktu,CNN Indonesia,Internasional
China Akhiri Latihan Militer di Dekat Taiwan ,https://www.cnbcindonesia.com/news/20220808101349-8-361856/china-akhiri-latihan-militer-di-dekat-taiwan,CNBC Indonesia,Internasional
AS Umumkan Paket Senjata Rp 163 T untuk Taiwan China Marah ,https://news.detik.com/internasional/d-6270254/as-umumkan-paket-senjata-rp-163-t-untuk-taiwan-china-marah,detikNews,Internasional
Jaga,https://www.kompas.com/global/read/2022/09/02/220500370/jaga-jaga-perang-lawan-china-warga-taiwan-berlatih-hidup-dalam-krisis?page=all,Kompas.com - KOMPAS.com,Internasional
Tegas pada China Taipei Selat Taiwan adalah Perairan Internasional ,https://news.detik.com/internasional/d-6127152/tegas-pada-china-taipei-selat-taiwan-adalah-perairan-internasional,detikNews,Internasional
Jika Perang dengan China Pecah Ada 3500 Target Empuk di Taiwan ,https://international.sindonews.com/read/874711/40/jika-perang-dengan-china-pecah-ada-3500-target-empuk-di-taiwan-1662152958,SINDOnews Internasional,Internasional
AS Klaim China Pasti Invasi Taiwan Tinggal Tunggu Waktu ,https://www.cnnindonesia.com/internasional/20220721140351-134-824365/as-klaim-china-pasti-invasi-taiwan-tinggal-tunggu-waktu,CNN Indonesia,Internasional
Taiwan Simulasi Perang Hadapi China Warga Dilarang Keluar Rumah ,https://www.cnnindonesia.com/internasional/20220725160050-113-825886/taiwan-simulasi-perang-hadapi-china-warga-dilarang-keluar-rumah,CNN Indonesia,Internasional
Mengapa China Murka Pejabat AS Kunjungi Taiwan ,https://www.cnnindonesia.com/internasional/20220902070753-113-842230/mengapa-china-murka-pejabat-as-kunjungi-taiwan,CNN Indonesia,Internasional
Apple pun Ngeri Kirim Produk Made in Taiwan ke China ,https://www.cnnindonesia.com/teknologi/20220810171919-206-833002/apple-pun-ngeri-kirim-produk-made-in-taiwan-ke-china,CNN Indonesia,Internasional
Hot News Rusia Terdesak Di Ukraina Hingga China VS Taiwan ,https://www.cnbcindonesia.com/news/20220808175812-8-362069/hot-news-rusia-terdesak-di-ukraina-hingga-china-vs-taiwan,CNBC Indonesia,Internasional
Drone China Gentayangan Lagi di Langit Taiwan ,https://www.cnnindonesia.com/internasional/20220906164707-113-844117/drone-china-gentayangan-lagi-di-langit-taiwan,CNN Indonesia,Internasional
Horor Ini Dampak Mengerikan jika China Beneran Serang Taiwan ,https://www.cnbcindonesia.com/news/20220617065625-4-347861/horor-ini-dampak-mengerikan-jika-china-beneran-serang-taiwan,CNBC Indonesia,Internasional
Panasnya China,https://www.cnbcindonesia.com/news/20220811155444-4-363041/panasnya-china-taiwan-tambah-daftar-kekhawatiran-sri-mulyani,CNBC Indonesia,Internasional
Taiwan China Lanjutkan Latihan Militer di Sekitar Pulau ,https://www.republika.co.id/berita/rgx2rf370/taiwan-china-lanjutkan-latihan-militer-di-sekitar-pulau,Republika Online,Internasional
Ini Crazy Rich Taiwan yang Nyumbang Besar Buat Lawan China ,https://www.cnbcindonesia.com/news/20220902161448-16-368882/ini-crazy-rich-taiwan-yang-nyumbang-besar-buat-lawan-china,CNBC Indonesia,Internasional
Kunjungan Pelosi ke Taiwan Memantik Kemarahan China ,https://www.cnbcindonesia.com/news/20220803165730-8-360867/kunjungan-pelosi-ke-taiwan-memantik-kemarahan-china,CNBC Indonesia,Internasional
China Akhiri Latihan Militer di Selat Taiwan Perang Batal ,https://www.cnbcindonesia.com/news/20220811094910-8-362874/china-akhiri-latihan-militer-di-selat-taiwan-perang-batal,CNBC Indonesia,Internasional
Awas Perang Masuk Asia China Tembak,https://www.cnbcindonesia.com/news/20220801071024-4-359984/awas-perang-masuk-asia-china-tembak-menembak-dekat-taiwan,CNBC Indonesia,Internasional
Awas Perang China Bawa 30 Pesawat Tempur Masuk Taiwan ,https://www.cnbcindonesia.com/news/20220531114513-4-343174/awas-perang-china-bawa-30-pesawat-tempur-masuk-taiwan,CNBC Indonesia,Internasional
Diteror China Taiwan Pamer Jet Tercanggih Bisa Bawa Rudal ,https://www.cnnindonesia.com/internasional/20220818092149-113-835914/diteror-china-taiwan-pamer-jet-tercanggih-bisa-bawa-rudal,CNN Indonesia,Internasional
Dubes China Sebut Bakal Reedukasi Taiwan Setelah Pencaplokan ,https://www.cnnindonesia.com/internasional/20220806073642-113-831034/dubes-china-sebut-bakal-reedukasi-taiwan-setelah-pencaplokan,CNN Indonesia,Internasional
Main Api dengan China Taiwan Perkuat Ekonomi bersama AS ,https://www.cnbcindonesia.com/news/20220419194044-4-332961/main-api-dengan-china-taiwan-perkuat-ekonomi-bersama-as,CNBC Indonesia,Internasional
Negara,https://international.sindonews.com/read/866349/40/negara-negara-yang-mengakui-taiwan-1661414938,SINDOnews Internasional,Internasional
China Makin Menggila Latihan Militer Hajar Taiwan Lanjut ,https://www.cnbcindonesia.com/news/20220808134548-4-361950/china-makin-menggila-latihan-militer-hajar-taiwan-lanjut,CNBC Indonesia,Internasional
Awas Xi Jinping Ngamuk AS,https://www.cnbcindonesia.com/news/20220818084543-4-364599/awas-xi-jinping-ngamuk-as-taiwan-mau-berkongsi,CNBC Indonesia,Internasional
Crazy Rich Taiwan Sumbang Rp15 T untuk Militer Taipei Lawan China ,https://www.cnnindonesia.com/internasional/20220806122424-113-831080/crazy-rich-taiwan-sumbang-rp15-t-untuk-militer-taipei-lawan-china,CNN Indonesia,Internasional
China Mau Damai dengan Taiwan Minta Negara Lain Minggir ,https://www.cnbcindonesia.com/news/20220305171950-4-320306/china-mau-damai-dengan-taiwan-minta-negara-lain-minggir,CNBC Indonesia,Internasional
VIDEO Ratusan Orang Berkumpul di Taiwan Peringati Tragedi Tiananmen ,https://www.cnnindonesia.com/internasional/20220605094535-117-804949/video-ratusan-orang-berkumpul-di-taiwan-peringati-tragedi-tiananmen,CNN Indonesia,Internasional
Tanpa Perang China Bisa Membuat Taiwan Menyerah dengan Taktik Ini ,https://dunia.rmol.id/read/2022/08/27/545200/tanpa-perang-china-bisa-membuat-taiwan-menyerah-dengan-taktik-ini,RMOL,Internasional
Srimul Warning Orang Kaya RI Hingga China,https://www.cnbcindonesia.com/news/20220803183047-8-360899/srimul-warning-orang-kaya-ri-hingga-china-taiwan-makin-panas,CNBC Indonesia,Internasional
Panas Ketua DPR AS ke Taiwan RI Bakal Bela China ,https://www.cnbcindonesia.com/news/20220804063619-4-360935/panas-ketua-dpr-as-ke-taiwan-ri-bakal-bela-china,CNBC Indonesia,Internasional
RI Buka Suara soal Kisruh China vs Taiwan  Kedatangan Pelosi ,https://www.cnbcindonesia.com/news/20220803153528-4-360840/ri-buka-suara-soal-kisruh-china-vs-taiwan-kedatangan-pelosi,CNBC Indonesia,Internasional
Momen Tank  Jet Tempur China Mendekat ke Taiwan ,https://www.cnbcindonesia.com/news/20220803071409-7-360640/momen-tank-jet-tempur-china-mendekat-ke-taiwan,CNBC Indonesia,Internasional
Sebab China Maju,https://www.cnnindonesia.com/internasional/20220413203256-134-784518/sebab-china-maju-mundur-serbu-taiwan-perkara-mikrocip-hingga-ekonomi,CNN Indonesia,Internasional
AS Tempeleng China Gegara Tembak Rudal ke Taiwan Si Tukang Bikin Onar ,https://www.cnnindonesia.com/internasional/20220816143619-134-835310/as-tempeleng-china-gegara-tembak-rudal-ke-taiwan-si-tukang-bikin-onar,CNN Indonesia,Internasional
Beijing AS Tidak akan Berhasil Menahan China Lewat Persoalan Taiwan ,https://dunia.rmol.id/read/2022/09/10/546895/beijing-as-tidak-akan-berhasil-menahan-china-lewat-persoalan-taiwan,RMOL,Internasional
Nancy Pelosi Mendarat di Taiwan China Murka ,https://www.cnbcindonesia.com/news/20220803094535-8-360694/nancy-pelosi-mendarat-di-taiwan-china-murka,CNBC Indonesia,Internasional
Taiwan Damprat Xi Jinping,https://www.cnnindonesia.com/internasional/20220916132330-113-848754/taiwan-damprat-xi-jinping-putin-relasi-china-rusia-ancam-perdamaian,CNN Indonesia,Internasional
FOTO Taiwan Siapkan Bungker Waspada Serangan Udara China ,https://www.cnnindonesia.com/internasional/20220802141432-115-829235/foto-taiwan-siapkan-bungker-waspada-serangan-udara-china,CNN Indonesia,Internasional
AS China Bangun Kekuatan Militer untuk Kuasai Taiwan ,https://www.cnnindonesia.com/internasional/20220511160742-113-795571/as-china-bangun-kekuatan-militer-untuk-kuasai-taiwan,CNN Indonesia,Internasional
China Larang Impor Ribuan Produk Makanan Taiwan Tapi Tidak Microchip ,https://www.kompas.com/global/read/2022/08/13/220100770/china-larang-impor-ribuan-produk-makanan-taiwan-tapi-tidak-microchip?page=all,Kompas.com - KOMPAS.com,Internasional
Taiwan Sebut Aturan Nol Covid China Kejam Kenapa ,https://www.cnbcindonesia.com/news/20220502181844-4-336514/taiwan-sebut-aturan-nol-covid-china-kejam-kenapa,CNBC Indonesia,Internasional
Khawatir Invasi China Taiwan Pertimbangkan Evakuasi Koleksi Museum ,https://news.detik.com/dw/d-6244416/khawatir-invasi-china-taiwan-pertimbangkan-evakuasi-koleksi-museum,detikNews,Internasional
Biden Backing Taiwan China Murka ,https://www.cnbcindonesia.com/news/20220524115651-8-341428/biden-backing-taiwan-china-murka,CNBC Indonesia,Internasional
Dua Profesor Taiwan Diduga Bocorkan Rahasia Negara ke China ,https://www.cnnindonesia.com/internasional/20220801133640-113-828709/dua-profesor-taiwan-diduga-bocorkan-rahasia-negara-ke-china,CNN Indonesia,Internasional
Taiwan putar musik tanpa henti selama dua dekade di sebuah pulau kecil untuk hadapi konflik melawan China ,https://www.bbc.com/indonesia/articles/c72zvndx4yzo,BBC News Indonesia,Internasional
10 Perusahan China Diduga Buru Insinyur Chip Taiwan Digrebek ,https://www.cnnindonesia.com/internasional/20220526191745-113-801546/10-perusahan-china-diduga-buru-insinyur-chip-taiwan-digrebek,CNN Indonesia,Internasional
Pelosi tinggalkan Taiwan di tengah kemarahan China yang menyebut AS seperti bermain api dan harus siap tanggung akibatnya ,https://www.bbc.com/indonesia/dunia-59942403,BBC News Indonesia,Internasional
Awas Perang Dunia China Gelar Latihan Militer Dekat Taiwan ,https://www.cnbcindonesia.com/news/20220509113134-4-337402/awas-perang-dunia-china-gelar-latihan-militer-dekat-taiwan,CNBC Indonesia,Internasional
China dan Taiwan Memanas Begini Aktivitas Sehari,https://news.detik.com/foto-news/d-6218493/china-dan-taiwan-memanas-begini-aktivitas-sehari-hari-warganya,detikNews,Internasional
Taiwan Kurangi Masa Karantina Jadi 3 Hari Mulai 15 Juni ,https://travel.kompas.com/read/2022/06/14/090500627/taiwan-kurangi-masa-karantina-jadi-3-hari-mulai-15-juni-?page=all,Kompas.com - Kompas.com,Internasional
