title,link,source,topic
Tambah Jadi Delapan Atlet Atletik NPCI Terbanyak Menuju Paralympic Tokyo 2021 ,https://solo.suaramerdeka.com/olahraga/pr-05430800/tambah-jadi-delapan-atlet-atletik-npci-terbanyak-menuju-paralympic-tokyo-2021,Suara Merdeka Solo - Suara Merdeka Solo,Olahraga
Kharisma Evi Juara Dunia National Paralympic Commitee ,https://www.krjogja.com/olahraga/read/433385/kharisma-evi-juara-dunia-national-paralympic-commitee,Kedaulatan Rakyat,Olahraga
Kejadian Unik di Final Para Badminton Paralympic Tokyo 2020 Seorang Supporter Teriak Pakai Bahasa Sunda ,https://jurnalsoreang.pikiran-rakyat.com/olahraga/pr-1012549920/kejadian-unik-di-final-para-badminton-paralympic-tokyo-2020-seorang-supporter-teriak-pakai-bahasa-sunda,Jurnal Soreang - Jurnal Soreang,Olahraga
Atlet Paralympic Indonesia Tak Terkendala Cuaca di Tokyo ,https://radarsolo.jawapos.com/sport/25/08/2021/atlet-paralympic-indonesia-tak-terkendala-cuaca-di-tokyo/,Radar Solo,Olahraga
Intip Keseruan Jerome Polin Jadi Volunteer di Tokyo Paralympic Beri Pesan Ini  merdeka ,https://www.merdeka.com/jatim/intip-keseruan-jerome-polin-jadi-volunteer-di-tokyo-paralympic-beri-pesan-ini.html,Merdeka.com,Olahraga
Indonesia Tambah Medali dari Para Badminton di Paralympic Tokyo 2020 ,https://jurnalsoreang.pikiran-rakyat.com/olahraga/pr-1012529509/indonesia-tambah-medali-dari-para-badminton-di-paralympic-tokyo-2020,Jurnal Soreang - Jurnal Soreang,Olahraga
Jelang Paralympic Tokyo 9 Atlet Bulu Tangkis NPC Ikuti Kejuaraan Dunia di Dubai ,https://sport.tempo.co/read/1447553/jelang-paralympic-tokyo-9-atlet-bulu-tangkis-npc-ikuti-kejuaraan-dunia-di-dubai,Sport Tempo.co,Olahraga
Pengurus NPC Laporkan Persiapan Pekan Paralympic Provinsi Sulsel 2018 ke Gubernur ,https://sulselprov.go.id/welcome/post/pengurus-npc-laporkan-persiapan-pekan-paralympic-provinsi-sulsel-2018-ke-gubernur,Provinsi Sulawesi Selatan,Olahraga
Kunjungi Pelatnas Proyeksi Paralympic Rektor UNS Beri Semangat Pebulutangkis NPC Indonesia ,https://solo.suaramerdeka.com/olahraga/pr-05509380/kunjungi-pelatnas-proyeksi-paralympic-rektor-uns-beri-semangat-pebulutangkis-npc-indonesia,Suara Merdeka Solo - Suara Merdeka Solo,Olahraga
Perjuangan Atlet Para Balap Sepeda Indonesia dalam Paralympic Games Tokyo 2020 ,https://www.kompasiana.com/raidersmarpaung/6145f81806310e7b99450502/perjuangan-atlet-para-balap-sepeda-indonesia-dalam-paralympic-games-tokyo-2020,Kompasiana.com - Kompasiana.com,Olahraga
25 Atlet Indonesia Peraih Medali di Paralympic Sepanjang Masa ,https://jurnalsoreang.pikiran-rakyat.com/olahraga/pr-1012535689/25-atlet-indonesia-peraih-medali-di-paralympic-sepanjang-masa,Jurnal Soreang - Jurnal Soreang,Olahraga
Asian Paralympic Committee Indonesia Siap Menakjubkan ,https://olahraga.kompas.com/read/2018/09/23/13121708/asian-paralympic-committee-indonesia-siap-menakjubkan,Kompas.com - Kompas.com,Olahraga
