title,link,source,topic
UNDIP Urutan ke,https://www.undip.ac.id/post/26260/undip-urutan-ke-7-di-pemeringkatan-media-sosial.html,Universitas Diponegoro,Pendidikan
Kunjungan Kerja DWP UNS pada DWP UNDIP ,https://www.undip.ac.id/post/26539/kunjungan-kerja-dwp-uns-pada-dwp-undip.html,Universitas Diponegoro,Pendidikan
Syahara Khoerunissa Mahasiswi Manajemen UNDIP Capai Prestasi Cemerlang Cabor Panahan ,https://www.undip.ac.id/post/26524/syahara-khoerunissa-mahasiswi-manajemen-undip-capai-prestasi-cemerlang-cabor-panahan.html,Universitas Diponegoro,Pendidikan
FPP UNDIP Bahas Strategi Penguatan Ketahanan Pangan ,https://www.undip.ac.id/post/26533/fpp-undip-bahas-strategi-penguatan-ketahanan-pangan.html,Universitas Diponegoro,Pendidikan
UNDIP Memberikan Pengobatan Gratis Bagi Warga Desa Gulon Kabupaten Magelang ,https://www.undip.ac.id/post/26394/undip-memberikan-pengobatan-gratis-bagi-warga-desa-gulon-kabupaten-magelang.html,Universitas Diponegoro,Pendidikan
Branding Kampung Blangkon Melalui Pemanfaatan Perkembangan Teknologi oleh Tim KKN Tematik Universitas Diponegoro 2022 ,https://www.kompasiana.com/kaulianponty9094/634d76f811407176a30dc192/branding-kampung-blangkon-melalui-pemanfaatan-perkembanganteknologi-oleh-tim-kkn-tematik-universitas-diponegoro-2022,Kompasiana.com - Kompasiana.com,Pendidikan
Pesan Rektor UNDIP Tanamkan Dan Amalkan Nilai Pancasila ,https://www.undip.ac.id/post/26546/pesan-rektor-undip-tanamkan-dan-amalkan-nilai-pancasila.html,Universitas Diponegoro,Pendidikan
UKM Kesenian Jawa UNDIP Siap Melaju di Peksiminas 2022 ,https://www.undip.ac.id/post/26464/ukm-kesenian-jawa-undip-siap-melaju-di-peksiminas-2022.html,Universitas Diponegoro,Pendidikan
Bangun Jejaring Dengan Temu Alumni FK UNDIP ,https://www.undip.ac.id/post/26341/bangun-jejaring-dengan-temu-alumni-fk-undip.html,Universitas Diponegoro,Pendidikan
Studium Generale Program Studi Antropologi Fakultas Ilmu Budaya UNDIP ,https://www.undip.ac.id/post/26326/studium-generale-program-studi-antropologi-fakultas-ilmu-budaya-undip.html,Universitas Diponegoro,Pendidikan
Begini Cara Membuat Meme Twibbon Dies Natalis ke,https://jateng.tribunnews.com/2022/10/14/begini-cara-membuat-meme-twibbon-dies-natalis-ke-65-undip-universitas-diponegoro-berikut-linknya,Tribun Jateng,Pendidikan
UNDIP Lepas Tim Antawirya Berkompetisi di Shell Eco Marathon 2022 dan Kontes Mobil Hemat Energi 2022 ,https://www.undip.ac.id/post/26589/undip-lepas-tim-antawirya-berkompetisi-di-shell-eco-marathon-2022-dan-kontes-mobil-hemat-energi-2022.html,Universitas Diponegoro,Pendidikan
Aksi Peduli BEM FISIP UNDIP Melalui Kegiatan Blood For Buddies ,https://www.undip.ac.id/post/26512/aksi-peduli-bem-fisip-undip-melalui-kegiatan-blood-for-buddies.html,Universitas Diponegoro,Pendidikan
UNDIP Laksanakan Kuliah Tamu Modul Kegawatdaruratan Medik dan Kedokteran Bencana ,https://www.undip.ac.id/post/26387/undip-laksanakan-kuliah-tamu-modul-kegawatdaruratan-medik-dan-kedokteran-bencana.html,Universitas Diponegoro,Pendidikan
Kolaborasi UNDIP dengan UI Greenmetric dan 17 Universitas di Indonesia dalam Penyelenggaraan UIGM Online Course Praktik Sustainable Development Goals di Indonesia ,https://www.undip.ac.id/post/26320/kolaborasi-undip-dengan-ui-greenmetric-dan-17-universitas-di-indonesia-dalam-penyelenggaraan-uigm-online-course-praktik-sustainable-development-goals-di-indonesia.html,Universitas Diponegoro,Pendidikan
Guru Besar Universitas Diponegoro Ungkap Ibu dengan Anemia Hasilkan ASI dengan Antibodi Rendah ,https://health.grid.id/read/353501153/guru-besar-universitas-diponegoro-ungkap-ibu-dengan-anemia-hasilkan-asi-dengan-antibodi-rendah?page=all,Gridhealth,Pendidikan
Usai Luncurkan IndoVac Bio Farma Perkuat Riset Bareng Kampus ,https://tekno.tempo.co/read/1646285/usai-luncurkan-indovac-bio-farma-perkuat-riset-bareng-kampus,Tekno Tempo,Pendidikan
KPK Bangun Integritas Mahasiswa Melalui FIK  Neracacoid ,https://www.neraca.co.id/article/170093/kpk-bangun-integritas-mahasiswa-melalui-fik,Harian Ekonomi Neraca,Pendidikan
Undip Hadirkan Menteri Trenggono dalam Konferensi Internasional Wilayah Pesisir Tahun 2022 ,https://www.undip.ac.id/post/26278/undip-hadirkan-menteri-trenggono-dalam-konferensi-internasional-wilayah-pesisir-tahun-2022.html,Universitas Diponegoro,Pendidikan
Membangun Narasi Pancasila di Media Sosial  Mahkamah Konstitusi Republik Indonesia ,https://www.mkri.id/index.php?page=web.Berita&id=18617&menu=2,Mahkamah Konstitusi RI,Pendidikan
Aulia Risma Mahasiswa UNDIP Raih Prestasi Cabang Olah Raga Tenis Lapangan ,https://www.undip.ac.id/post/26275/aulia-risma-mahasiswa-undip-raih-prestasi-cabang-olah-raga-tenis-lapangan.html,Universitas Diponegoro,Pendidikan
Tingkatkan Produktivitas UMKM Bakso Dosen Universitas Diponegoro Sukses Kembangkan Alat Pencetak Bakso Otomatis Modern ,https://www.kompasiana.com/alifnurfauziprasetyo5606/63327a227a243c4cf9283912/tingkatkan-produktivitas-umkm-bakso-dosen-universitas-diponegoro-sukses-kembangkan-alat-pencetak-bakso-otomatis-modern,Kompasiana.com - Kompasiana.com,Pendidikan
Apriyani Nurul Hidayah Mahasiswa FPP UNDIP Hidup Itu Pilihan Tujuan dan Capaian pun Berbeda ,https://www.undip.ac.id/post/26362/apriyani-nurul-hidayah-mahasiswa-fpp-undip-hidup-itu-pilihan-tujuan-dan-capaian-pun-berbeda.html,Universitas Diponegoro,Pendidikan
Fakultas Hukum UNDIP Gelar Webinar HI Tantangan dalam Membangun Politik Hukum Pengelolaan Sumber Daya Alam Indonesia Pasca Globalisasi ,https://www.undip.ac.id/post/26530/fakultas-hukum-undip-gelar-webinar-hi-tantangan-dalam-membangun-politik-hukum-pengelolaan-sumber-daya-alam-indonesia-pasca-globalisasi.html,Universitas Diponegoro,Pendidikan
Dukung Pengembangan Ekosistem dan Literasi Perbankan Syariah UNDIP Jalin Kerja Sama dengan Bank Syariah Indonesia ,https://www.undip.ac.id/post/26333/dukung-pengembangan-ekosistem-dan-literasi-perbankan-syariah-undip-jalin-kerja-sama-dengan-bank-syariah-indonesia.html,Universitas Diponegoro,Pendidikan
Guru Besar FISIP UNDIP Prof Dr Drs Ngatno MM Jelaskan Model Orientasi Pemasaran Menuju Digitalisasi Pemasaran UMKM di Indonesia dalam Orasi Ilmiahnya ,https://www.undip.ac.id/post/26452/guru-besar-fisip-undip-prof-dr-drs-ngatno-m-m-jelaskan-model-orientasi-pemasaran-menuju-digitalisasi-pemasaran-umkm-di-indonesia-dalam-orasi-ilmiahnya.html,Universitas Diponegoro,Pendidikan
Daftar 15 Kampus Terbaik di Indonesia Versi The WUR 2023 ,https://www.cnnindonesia.com/gaya-hidup/20221013133407-284-860063/daftar-15-kampus-terbaik-di-indonesia-versi-the-wur-2023,CNN Indonesia,Pendidikan
Riset Mahasiswa S2 Undip IPK 4 Teliti Diponegoro Saat Jadi Santri ,https://www.detik.com/edu/edutainment/d-6326410/riset-mahasiswa-s2-undip-ipk-4-teliti-diponegoro-saat-jadi-santri,detikcom,Pendidikan
BEM UNDIP Kembali Gelar UKM EXPO dengan Tema Bertajuk Every Sweet Memories ,https://www.undip.ac.id/post/26479/bem-undip-kembali-gelar-ukm-expo-dengan-tema-bertajuk-every-sweet-memories.html,Universitas Diponegoro,Pendidikan
P2B Conference 2022 Wadah PLN dan Akademisi Berbagi Pengetahuan Sektor Kelistrikan ,https://manado.antaranews.com/berita/213933/p2b-conference-2022-wadah-pln-dan-akademisi-berbagi-pengetahuan-sektor-kelistrikan,ANTARA Sulawesi Utara,Pendidikan
Kemenkumham Jateng Gelar Rakor MPW dan MPD Notaris ,https://radarsemarang.jawapos.com/webtorial/2022/10/18/kemenkumham-jateng-gelar-rakor-mpw-dan-mpd-notaris/,RADAR SEMARANG,Pendidikan
VIDEO Mahasiswa Se,https://aceh.tribunnews.com/2022/10/18/video-mahasiswa-se-indonesia-ikut-kuliah-di-rumoh-manuskrip-aceh-milik-cek-midi,Serambinews.com,Pendidikan
Prof Erma Prihastanti Gubes FSM UNDIP Pengembangan Tanaman Tahan Kekeringan dalam Upaya Mendukung Produksi Kakao Berkelanjutan ,https://www.undip.ac.id/post/26509/prof-erma-prihastanti-gubes-fsm-undip-pengembangan-tanaman-tahan-kekeringan-dalam-upaya-mendukung-produksi-kakao-berkelanjutan.html,Universitas Diponegoro,Pendidikan
UPT Perpustakaan UNDIP Gelar Webinar Smart Writing Cerdas Membuat Karya Ilmiah ,https://www.undip.ac.id/post/26498/upt-perpustakaan-undip-gelar-webinar-smart-writing-cerdas-membuat-karya-ilmiah.html,Universitas Diponegoro,Pendidikan
Usulkan Mitigasi Wilayah Rawan Gempa Berbasis Peta Mikrozonasi Gempa Dr Ir Windu Partono Dikukuhkan sebagai Guru Besar dari Fakultas Teknik UNDIP ,https://www.undip.ac.id/post/26492/usulkan-mitigasi-wilayah-rawan-gempa-berbasis-peta-mikrozonasi-gempa-dr-ir-windu-partono-dikukuhkan-sebagai-guru-besar-dari-fakultas-teknik-undip.html,Universitas Diponegoro,Pendidikan
Prodi Ilmu Gizi FK UNDIP Gelar Workshop Sport Food Innovation Pemenuhan Gizi pada Atlet ,https://www.undip.ac.id/post/26482/prodi-ilmu-gizi-fk-undip-gelar-workshop-sport-food-innovation-pemenuhan-gizi-pada-atlet.html,Universitas Diponegoro,Pendidikan
UNDIP Ikuti Kegiatan Roadshow Gendhis Larang Program Dinas Kesehatan Kota Semarang ,https://www.undip.ac.id/post/26367/undip-ikuti-kegiatan-roadshow-gendhis-larang-program-dinas-kesehatan-kota-semarang.html,Universitas Diponegoro,Pendidikan
Bahas Peran Termodinamika dalam Pengolahan Bahan Pangan Prof Dr Ir Ratnawati dikukuhkan Menjadi Gubes UNDIP ,https://www.undip.ac.id/post/26434/bahas-peran-termodinamika-dalam-pengolahan-bahan-pangan-prof-dr-ir-ratnawati-dikukuhkan-menjadi-gubes-undip.html,Universitas Diponegoro,Pendidikan
Mahfud MD Polri Ibarat Jatuh Tertimpa Tangga Bangun Dikejar Anjing ,https://kumparan.com/kumparannews/mahfud-md-polri-ibarat-jatuh-tertimpa-tangga-bangun-dikejar-anjing-1z3TKCdp622,kumparan.com - kumparan.com,Pendidikan
FT UNDIP Jalin Kerja Sama dengan Ikatan Ahli Pengadaan Indonesia Untuk Kelola Magister Teknik Industri Konsentrasi Manajemen Pengadaan ,https://www.undip.ac.id/post/26487/ft-undip-jalin-kerja-sama-dengan-ikatan-ahli-pengadaan-indonesia-untuk-kelola-magister-teknik-industri-konsentrasi-manajemen-pengadaan.html,Universitas Diponegoro,Pendidikan
Hobi Desain Digital Jadi Rezeki Karya Ludwina Tembus Polandia ,https://radarsemarang.jawapos.com/life-style/hobi/2022/10/16/hobi-desain-digital-jadi-rezeki-karya-ludwina-tembus-polandia/,RADAR SEMARANG,Pendidikan
Departemen Ilmu Komunikasi FISIP UNDIP Gelar Film Screening dan Diskusi From Somewhere Else Transnational Communities dan Media ,https://www.undip.ac.id/post/26330/departemen-ilmu-komunikasi-fisip-undip-gelar-film-screening-dan-diskusi-from-somewhere-else-transnational-communities-dan-media.html,Universitas Diponegoro,Pendidikan
Minuman Herbal Ini Ampuh Obati Diabetes Kata dr Zaidul Akbar Cukup Seduh dengan Madu dan Jahe ,https://aceh.tribunnews.com/2022/10/18/minuman-herbal-ini-ampuh-obati-diabetes-kata-dr-zaidul-akbar-cukup-seduh-dengan-madu-dan-jahe,Serambinews.com,Pendidikan
PDIP Gelar FGD Siapkan Peta Jalan Pembangunan Jangka Menengah dan Panjang Nasional ,https://www.harianterbit.com/nasional/pr-2745227202/pdip-gelar-fgd-siapkan-peta-jalan-pembangunan-jangka-menengah-dan-panjang-nasional,Harian Terbit - Harian Terbit,Pendidikan
Sandiaga Uno Tren Pariwisata Harus Menghadirkan Konsep Personalisasi dan Kustomisasi ,https://bisnis.tempo.co/read/1645960/sandiaga-uno-tren-pariwisata-harus-menghadirkan-konsep-personalisasi-dan-kustomisasi,Bisnis Tempo.co,Pendidikan
Dwina Sahfitri Tertantang Jadi Jurnalis ,https://radarsemarang.jawapos.com/features/sosok/2022/10/14/dwina-sahfitri-tertantang-jadi-jurnalis/,RADAR SEMARANG,Pendidikan
Company Visit Universitas Pendidikan Nasional di Universitas Diponegoro ,https://www.undip.ac.id/post/26078/company-visit-universitas-pendidikan-nasional-di-universitas-diponegoro.html,Universitas Diponegoro,Pendidikan
Bersama Bank Mandiri Projek,https://mancode.id/berita/bersama-bank-mandiri-projek-d-tawarkan-promo-tiket-program-hut-mandiri/,Mancode Indonesia,Pendidikan
Rektor UNDIP Sambut Mahasiswa Baru ,https://www.undip.ac.id/post/25757/rektor-undip-sambut-mahasiswa-baru.html,Universitas Diponegoro,Pendidikan
Angkat Tema Fenomenologi Seni Pertunjukan Jawa UNDIP Selenggarakan Visiting Professor dari NUS ,https://www.undip.ac.id/post/26336/angkat-tema-fenomenologi-seni-pertunjukan-jawa-undip-selenggarakan-visiting-professor-dari-nus.html,Universitas Diponegoro,Pendidikan
Ini Daftar 10 Universitas Terbaik di Jawa Tengah UNS Nomor 1 Disusul UNDIP dan UNNES ,https://www.storiloka.com/nasional/pr-3655205047/ini-daftar-10-universitas-terbaik-di-jawa-tengah-uns-nomor-1-disusul-undip-dan-unnes,Storiloka - Storiloka,Pendidikan
FISIP UNDIP Bersama dengan Dewan Pers Gelar Talkshow Kemerdekaan Pers Jurnalisme Warga dan Peran Media Sosial ,https://www.undip.ac.id/post/26584/fisip-undip-bersama-dengan-dewan-pers-gelar-talkshow-kemerdekaan-pers-jurnalisme-warga-dan-peran-media-sosial.html,Universitas Diponegoro,Pendidikan
Tiga Mahasiswa FIB Undip Raih Juara 1 Lomba Poster dan Video Kemenko Perekonomian ,https://jateng.tribunnews.com/2022/10/17/tiga-mahasiswa-fib-undip-raih-juara-1-lomba-poster-dan-video-kemenko-perekonomian,Tribun Jateng,Pendidikan
Sebanyak 3258 Diterima UNDIP dari Jalur SBMPTN 2022 ,https://www.undip.ac.id/post/25046/sebanyak-3-258-diterima-undip-dari-jalur-sbmptn-2022.html,Universitas Diponegoro,Pendidikan
Prof Dr Dra Endang Susilowati MA Guru Besar FIB UNDIP Membangun Indonesia sebagai Poros Maritim Dunia Menuju Indonesia Maju ,https://www.undip.ac.id/post/26457/prof-dr-dra-endang-susilowati-m-a-guru-besar-fib-undip-membangun-indonesia-sebagai-poros-maritim-dunia-menuju-indonesia-maju.html,Universitas Diponegoro,Pendidikan
Rekam Jejak Hendrar Prihadi Sales Kacamata Wali Kota Semarang Kepala LKPP ,https://bisnis.tempo.co/read/1644774/rekam-jejak-hendrar-prihadi-sales-kacamata-wali-kota-semarang-kepala-lkpp,Bisnis Tempo.co,Pendidikan
Universitas Diponegoro Sambut Kunjungan Delegasi dari Solent University ,https://www.undip.ac.id/post/24402/universitas-diponegoro-sambut-kunjungan-delegasi-dari-solent-university.html,Universitas Diponegoro,Pendidikan
Tim Asesor BAN,https://upeks.co.id/2022/10/tim-asesor-ban-pt-visitasi-akreditasi-prodi-akuntansi-unismuh-makassar/,upeks,Pendidikan
TGIPF Ungkap Rekaman CCTV Kanjuruhan Dihapus ,https://validnews.id/nasional/tgipf-ungkap-rekaman-cctv-kanjuruhan-dihapus,Validnews,Pendidikan
Pelepasan dan Penyambutan Pertukaran Mahasiswa Merdeka 2 UNDIP Tahun 2022 ,https://www.undip.ac.id/post/26132/pelepasan-dan-penyambutan-pertukaran-mahasiswa-merdeka-2-undip-tahun-2022.html,Universitas Diponegoro,Pendidikan
Tingkatkan Kesejahteraan Mahasiswa UNDIP Berikan Bantuan Makanan Bergizi ,https://www.undip.ac.id/post/26187/tingkatkan-kesejahteraan-mahasiswa-undip-berikan-bantuan-makanan-bergizi.html,Universitas Diponegoro,Pendidikan
Pesan Rektor UNDIP Jalankan Amanah Dengan Kinerja dan Pelayanan Terbaik ,https://www.undip.ac.id/post/23922/pesan-rektor-undip-jalankan-amanah-dengan-kinerja-dan-pelayanan-terbaik.html,Universitas Diponegoro,Pendidikan
Visiting Professor Pada Kuliah Dosen Tamu di Fakultas Psikologi UNDIP ,https://www.undip.ac.id/post/26164/visiting-professor-pada-kuliah-dosen-tamu-di-fakultas-psikologi-undip.html,Universitas Diponegoro,Pendidikan
Wakil Rektor 1 Bersama Menteri KKP dan Dekan FPIK Melakukan Tebar Benih Ikan di Waduk Jatibarang ,https://www.undip.ac.id/post/26355/wakil-rektor-1-bersama-menteri-kkp-dan-dekan-fpik-melakukan-tebar-benih-ikan-di-waduk-jatibarang.html,Universitas Diponegoro,Pendidikan
Bersaing Ketat 34103 Peserta Ikuti UM UNDIP 2022 ,https://www.undip.ac.id/post/25115/bersaing-ketat-34-103-peserta-ikuti-um-undip-2022.html,Universitas Diponegoro,Pendidikan
UNDIP Gelar Upacara Peringatan HUT Ke,https://www.undip.ac.id/post/25798/undip-gelar-upacara-peringatan-hut-ke-77-ri-secara-luring.html,Universitas Diponegoro,Pendidikan
Rektor Resmikan Masjid Abdurrahman Universitas Diponegoro ,https://www.undip.ac.id/post/24038/rektor-resmikan-masjid-abdurrahman-universitas-diponegoro.html,Universitas Diponegoro,Pendidikan
UNDIP Miliki Program Studi di Luar Kampus Utama ,https://www.undip.ac.id/post/25252/undip-miliki-program-studi-di-luar-kampus-utama.html,Universitas Diponegoro,Pendidikan
UNDIP Gelar Workshop Pengembangan Kampus Hijau yang Berkelanjutan ,https://www.undip.ac.id/post/25730/undip-gelar-workshop-pengembangan-kampus-hijau-yang-berkelanjutan.html,Universitas Diponegoro,Pendidikan
Bus Kampus Undip Tembalang Lewat Mana Saja Cek Info Seputar Jadwal Tarif dan Rute Lengkap Berikut ,https://infosemarangraya.pikiran-rakyat.com/semarang-raya/pr-1605625943/bus-kampus-undip-tembalang-lewat-mana-saja-cek-info-seputar-jadwal-tarif-dan-rute-lengkap-berikut,Info Semarang Raya - Info Semarang Raya,Pendidikan
Pengumuman Penerimaan Dosen Pegawai Tetap Universitas Diponegoro Non Aparatur Sipil Negara PTUNon,https://www.undip.ac.id/post/25089/pengumuman-penerimaan-dosen-pegawai-tetap-universitas-diponegoro-non-aparatur-sipil-negara-ptunon-asn-tahun-2022.html,Universitas Diponegoro,Pendidikan
Tujuh Guru Besar UNDIP Masuki Masa Purna Tugas ,https://www.undip.ac.id/post/25127/tujuh-guru-besar-undip-masuki-masa-purna-tugas.html,Universitas Diponegoro,Pendidikan
Fakultas Kedokteran Undip Terima Mahasiswa Program KIP,https://www.undip.ac.id/post/25721/fakultas-kedokteran-undip-terima-mahasiswa-program-kip-k.html,Universitas Diponegoro,Pendidikan
Training Of Trainer Pendamping Paten dan Paten Drafting Camp Universitas Diponegoro ,https://www.undip.ac.id/post/25683/training-of-trainer-pendamping-paten-dan-paten-drafting-camp-universitas-diponegoro.html,Universitas Diponegoro,Pendidikan
Mahasiswa Wajib Tahu Ini Syarat Cumlaude Undip dan Cara Meraihnya ,https://www.kilat.com/news/nasional/72433/mahasiswa-wajib-tahu-ini-syarat-cumlaude-undip-dan-cara-meraihnya/,Kilat.com,Pendidikan
Prodi S1 Ilmu Hukum Ada di Kampus Jepara ,https://www.undip.ac.id/post/25250/prodi-s1-ilmu-hukum-ada-di-kampus-jepara.html,Universitas Diponegoro,Pendidikan
UNDIP akan Menyelenggarakan Perkuliahan Semester Genap TA 20212022 Secara Daring dan Tatap Muka Terbatas ,https://www.undip.ac.id/post/22933/undip-akan-menyelenggarakan-perkuliahan-semester-genap-ta-2021-2022-secara-daring-dan-tatap-muka-terbatas.html,Universitas Diponegoro,Pendidikan
Rektor UNDIP Lantik Wakil Rektor I dan Wakil Rektor III Universitas Diponegoro ,https://www.undip.ac.id/post/22653/rektor-undip-lantik-wakil-rektor-i-dan-wakil-rektor-iii-universitas-diponegoro.html,Universitas Diponegoro,Pendidikan
Yuk Daftar UNDIP Jalur UM ,https://www.undip.ac.id/post/24750/yuk-daftar-undip-jalur-um.html,Universitas Diponegoro,Pendidikan
Kunjungan Australian National University ke Universitas Diponegoro Tawarkan Kesempatan Belajar di Luar Negeri ,https://www.undip.ac.id/post/25729/kunjungan-australian-national-university-ke-universitas-diponegoro-tawarkan-kesempatan-belajar-di-luar-negeri.html,Universitas Diponegoro,Pendidikan
Guru Besar UNDIP bidang Perancangan Kota Wafat ,https://www.undip.ac.id/post/26124/guru-besar-undip-bidang-perancangan-kota-wafat.html,Universitas Diponegoro,Pendidikan
UNDIP Buka Kesempatan Melalui Jalur UM Kemitraan S1 ,https://www.undip.ac.id/post/25367/undip-buka-kesempatan-melalui-jalur-um-s1-kemitraan.html,Universitas Diponegoro,Pendidikan
Tjen Maurilia Wisudawan FISIP UNDIP Bangga Menjadi Mahasiswa UNDIP ,https://www.undip.ac.id/post/25524/tjen-maurilia-wisudawan-fisip-undip-bangga-menjadi-mahasiswa-undip.html,Universitas Diponegoro,Pendidikan
Shell Eco Marathon di Sirkuit Mandalika Diikuti 40 Tim Se,https://www.detik.com/bali/nusra/d-6346182/shell-eco-marathon-di-sirkuit-mandalika-diikuti-40-tim-se-asia,detikcom,Pendidikan
FISIP UNDIP Sambut Mahasiswa Baru Tahun 2022 ,https://www.undip.ac.id/post/25820/fisip-undip-sambut-mahasiswa-baru-tahun-2022.html,Universitas Diponegoro,Pendidikan
UNDIP Wisuda 1504 Mahasiswa Secara Luring ,https://www.undip.ac.id/post/24326/undip-wisuda-1-504-mahasiswa-secara-luring.html,Universitas Diponegoro,Pendidikan
