title,link,source,topic
Malaysia Tidak Bisa Bayar Hutang Ke Indonesia ,https://www.grahanusantara.co.id/22346/2022/08/20/malaysia-tidak-bisa-bayar-hutang-ke-indonesia/,Graha Nusantara,Ekonomi
Lembaga Riset AS Ungkap Utang Tersembunyi Indonesia dari China Rp 488 T Kemenkeu Beri Jawaban ,https://www.liputan6.com/bisnis/read/4685129/lembaga-riset-as-ungkap-utang-tersembunyi-indonesia-dari-china-rp-488-t-kemenkeu-beri-jawaban,Liputan6.com,Ekonomi
Heboh Emiten Tercekik Utang Pinjam Rp 150 M Konglomerat Solo ,https://www.cnbcindonesia.com/market/20211022221605-17-285971/heboh-emiten-tercekik-utang-pinjam-rp-150-m-konglomerat-solo,CNBC Indonesia,Ekonomi
Utang Luar Negeri Indonesia Turun Jadi USD 4151 Miliar di Kuartal IV 2021 ,https://www.liputan6.com/bisnis/read/4887270/utang-luar-negeri-indonesia-turun-jadi-usd-4151-miliar-di-kuartal-iv-2021,Liputan6.com,Ekonomi
G7 Bertekad Himpun Rp8879 T untuk Lawan Jeratan Utang China ,https://www.cnnindonesia.com/ekonomi/20220627102153-532-813878/g7-bertekad-himpun-rp8879-t-untuk-lawan-jeratan-utang-china,CNN Indonesia,Ekonomi
OJK Buka Peluang Larang Debt Collector Tagih Utang Pinjol ,https://money.kompas.com/read/2022/02/11/164820626/ojk-buka-peluang-larang-debt-collector-tagih-utang-pinjol?page=all,Kompas.com - Kompas.com,Ekonomi
Utang PLN Turun jadi Rp 417 Triliun pada Juni 2022 ,https://www.liputan6.com/bisnis/read/5044520/utang-pln-turun-jadi-rp-417-triliun-pada-juni-2022,Liputan6.com,Ekonomi
Blak,https://ekonomi.bisnis.com/read/20220519/45/1534634/blak-blakan-erick-thohir-cerita-utang-bumn-karya-yang-bengkak,Bisnis.com,Ekonomi
Stop Utang Begini Prosedur Mudah Untuk Nonaktifkan Shopee Paylater ,https://fame.grid.id/read/463272729/stop-utang-begini-prosedur-mudah-untuk-nonaktifkan-shopee-paylater?page=all,Gridfame,Ekonomi
Doa Terbebas dari Utang yang Diajarkan Rasulullah SAW ,https://www.liputan6.com/islami/read/4941144/doa-terbebas-dari-utang-yang-diajarkan-rasulullah-saw,Liputan6.com,Ekonomi
Ditagih Terus Menerus oleh DC Akulaku Padahal Saya Tidak Punya Hutang ,https://mediakonsumen.com/2022/08/16/surat-pembaca/ditagih-terus-menerus-oleh-dc-akulaku-padahal-saya-tidak-punya-hutang,Media Konsumen,Ekonomi
Survei Meski Utang Negara Bertambah Publik Tak Ingin Harga BBM Naik ,https://news.harianjogja.com/read/2022/07/25/500/1107099/survei-meski-utang-negara-bertambah-publik-tak-ingin-harga-bbm-naik,Harian Jogja,Ekonomi
Risiko Besar Nekat Tak Bayar Utang Pinjol Bisa Dipenjara ,https://www.cnbcindonesia.com/tech/20211016222914-37-284439/risiko-besar-nekat-tak-bayar-utang-pinjol-bisa-dipenjara,CNBC Indonesia,Ekonomi
Artikel ini telah dihapus ,https://regional.kompas.com/read/2022/03/18/223251678/artikel-ini-telah-dihapus,Kompas.com - Kompas.com,Ekonomi
Cadangan Devisa RI per Desember 2021 Turun  Gara,https://www.liputan6.com/bisnis/read/4853580/cadangan-devisa-ri-per-desember-2021-turun-gara-gara-bayar-utang-luar-negeri,Liputan6.com,Ekonomi
Akhirnya Terungkap Alasan Jokowi Ngebut Hapus Honorer 2023 ,https://www.cnbcindonesia.com/news/20220609085407-4-345527/akhirnya-terungkap-alasan-jokowi-ngebut-hapus-honorer-2023,CNBC Indonesia,Ekonomi
TLKM Akui Piutang Rp21 Triliun Gojek Catat Utang Hanya Rp1499 Triliun Oleh Pasar Dana ,https://id.investing.com/news/economy/tlkm-akui-piutang-rp21-triliun-gojek-catat-utang-hanya-rp1499-triliun-2186684,Investing.com Indonesia,Ekonomi
Kurang Baik Apa China Berikan Ampunan Utang Negara Ini ,https://www.cnbcindonesia.com/news/20201120134101-4-203356/kurang-baik-apa-china-berikan-ampunan-utang-negara-ini,CNBC Indonesia,Ekonomi
Dibantu BI Beban Biaya Utang Pemerintah Berkurang Tahun Ini ,https://www.cnnindonesia.com/ekonomi/20210825200354-532-685423/dibantu-bi-beban-biaya-utang-pemerintah-berkurang-tahun-ini,CNN Indonesia,Ekonomi
Mandalika Racing Team Indonesia Ditagih Bayar Utang Tim Balap Stylobike ,https://oto.detik.com/otosport/d-6066258/mandalika-racing-team-indonesia-ditagih-bayar-utang-tim-balap-stylobike,detikOto,Ekonomi
RI Harus Dorong Pengampunan Utang Negara Miskin ,https://koran-jakarta.com/ri-harus-dorong-pengampunan-utang-negara-miskin?page=all,Koran Jakarta,Ekonomi
Melebihi Utang Negara Segini Jumlah Uang Beredar Jelang Lebaran 2022 ,https://www.solopos.com/melebihi-utang-negara-segini-jumlah-uang-beredar-jelang-lebaran-1302104,Solopos.com,Ekonomi
Perumdam Tirta Siak Pekanbaru hapus hutang pelanggan ,https://riau.antaranews.com/berita/282349/perumdam-tirta-siak-pekanbaru-hapus-hutang-pelanggan,ANTARA News Riau - ANTARA Riau,Ekonomi
PKPU Garuda Indonesia GIAA Diperpanjang Ini Nasib Rencana Perdamaian ,https://ekonomi.bisnis.com/read/20220121/98/1491841/pkpu-garuda-indonesia-giaa-diperpanjang-ini-nasib-rencana-perdamaian,Bisnis.com,Ekonomi
Nasib BUMN Karya Cuma Dapat Laba Tipis tapi Utang Menggunung ,https://www.cnbcindonesia.com/market/20211109153323-17-290188/nasib-bumn-karya-cuma-dapat-laba-tipis-tapi-utang-menggunung,CNBC Indonesia,Ekonomi
Naik ke Puncak Gunung Utang Luar Negeri RI Jadi Rp 5614 T ,https://www.cnbcindonesia.com/market/20191216124123-17-123377/naik-ke-puncak-gunung-utang-luar-negeri-ri-jadi-rp-5614-t,CNBC Indonesia,Ekonomi
Kelas BPJS Kesehatan Dihapus Juli Iuran Barunya Jadi Segini ,https://www.cnbcindonesia.com/news/20220621065001-4-348750/kelas-bpjs-kesehatan-dihapus-juli-iuran-barunya-jadi-segini,CNBC Indonesia,Ekonomi
