title,link,source,topic
Ini Perolehan Suara Partai Nasdem dalam Pemilu 2014,https://databoks.katadata.co.id/datapublish/2022/06/21/ini-perolehan-suara-partai-nasdem-dalam-pemilu-2014-2019,Databoks,Politik
24 Pakar Teknologi Dunia Akan Pilih Startup Indonesia dengan Konten Terbaik ,https://tekno.tempo.co/read/1646455/24-pakar-teknologi-dunia-akan-pilih-startup-indonesia-dengan-konten-terbaik,Tekno Tempo,Pendidikan
Skrining COVID,https://www.viva.co.id/gaya-hidup/kesehatan-intim/1525871-skrining-covid-19-hingga-cacar-monyet-kemenkes-terima-bantuan-ini,VIVA - VIVA.co.id,Kesehatan
Pengenalan Kehidupan Kampus bagi Mahasiswa Baru Universitas Duta Bangsa Surakarta ,https://www.kompasiana.com/liss77471/634d1917a65da8290f5b0f52/pengenalan-kehidupan-kampus-bagi-mahasiswa-baru-universitas-duta-bangsa-surakarta,Kompasiana.com - Kompasiana.com,Pendidikan
Membongkar Tradisi ABS dan AMS dari Fenomena Mundurnya Para Kader Partai NasDem ,https://www.kompasiana.com/oka_julius/633e35c9fdf1c577030cc8b2/mencermati-mundurnya-para-kader-partai-nasdem-pasca-anies-ditetapkan-sebagai-capres-partai-nasdem,Kompasiana.com - Kompasiana.com,Politik
UWKS Wisuda 508 Wisudawan Raih Penghargaan Kampus Bersih Narkoba ,https://beritalima.com/uwks-wisuda-508-wisudawan-raih-penghargaan-kampus-bersih-narkoba/,Beritalima,Pendidikan
Pakar Sebut Partai NasDem Getol Bahas Pilpres 2024 Karena Terlanjur Umumkan Bakal Capres ,https://nasional.tempo.co/read/1607983/pakar-sebut-partai-nasdem-getol-bahas-pilpres-2024-karena-terlanjur-umumkan-bakal-capres,Nasional Tempo,Politik
Kemenlu AS Pasokan drone Iran ke Rusia melanggar resolusi PBB ,https://makassar.antaranews.com/berita/434489/kemenlu-as-pasokan-drone-iran-ke-rusia-melanggar-resolusi-pbb,ANTARA Sulawesi Utara,Internasional
Partai NasDem Sebut Miliki Kedekatan Emosional dengan Anies Baswedan ,https://nasional.tempo.co/read/1634909/partai-nasdem-sebut-miliki-kedekatan-emosional-dengan-anies-baswedan,Nasional Tempo,Politik
Seperti Covid,https://www.cnnindonesia.com/gaya-hidup/20220801101852-255-828594/seperti-covid-19-dokter-sebut-virus-cacar-monyet-juga-bisa-bermutasi,CNN Indonesia,Kesehatan
Cerita Pria Brasil soal Gejala Cacar Monyet yang Dialaminya ,https://www.kompas.com/global/read/2022/07/22/140100070/cerita-pria-brasil-soal-gejala-cacar-monyet-yang-dialaminya?page=all,Kompas.com - KOMPAS.com,Kesehatan
Katalis Heterogen Kapur dan Silika Sekam untuk Biodiesel ,https://www.unila.ac.id/katalis-heterogen-kapur-dan-silika-sekam-untuk-biodiesel/,Universitas Lampung,Pendidikan
Ingin ke Labuan Bajo Hindari Saat Musim Kawin Komodo ,https://www.kompas.id/baca/nusantara/2022/10/07/ingin-ke-labuan-bajo-hindari-musim-kawin-komodo,kompas.id,Pariwisata
Partai Nasdem Usung Anies Baswedan Capres 2024 ,https://www.tribunnews.com/images/editorial/view/1940490/partai-nasdem-usung-anies-baswedan-capres-2024,Tribunnews.com,Politik
Mahasiswa MBKM,https://www.kompasiana.com/kkn_tunjungtirto22/634abadcde03f86ba765f3b2/mahasiswa-mbkm-md-um-lakukan-penanaman-tanaman-toga-dan-pembuatan-taman-toga-ditempat-wisata-kali-djaeng-desa-tunjungtirto-kabupaten-malang,Kompasiana.com - Kompasiana.com,Pendidikan
Sekelompok Pria India Seru Asrama Mahasisw yang Terjadi Kemudian Amat Mengerikan  merdeka ,https://www.merdeka.com/dunia/sekelompok-pria-india-seru-asrama-mahasisw-yang-terjadi-kemudian-amat-mengerikan.html,Merdeka.com,Pendidikan
Kasus Cacar Monyet di RI Jinak atau Ganas Ini Kata Menkes ,https://www.cnbcindonesia.com/lifestyle/20220823144830-33-365967/kasus-cacar-monyet-di-ri-jinak-atau-ganas-ini-kata-menkes,CNBC Indonesia,Kesehatan
Artis Ruben Onsu Datang ke Polres Jaksel Terkait Hal Berikut ini ,https://www.kliklabuanbajo.id/ragam/pr-5425224882/artis-ruben-onsu-datang-ke-polres-jaksel-terkait-hal-berikut-ini,Klik Labuanbajo - Klik Labuhanbajo,Pariwisata
Bebas dari Penjara Umar Kei Nyatakan Dukung Anies Baswedan di Pilpres 2024 ,https://nasional.tempo.co/read/1646471/bebas-dari-penjara-umar-kei-nyatakan-dukung-anies-baswedan-di-pilpres-2024,Nasional Tempo,Politik
PBB luncurkan fasilitas keuangan internasional untuk pendidikan ,https://www.antaranews.com/berita/3125753/pbb-luncurkan-fasilitas-keuangan-internasional-untuk-pendidikan,ANTARA,Internasional
Pemerintah Upayakan Penerbangan Internasional Langsung ke Labuan Bajo ,https://travel.kompas.com/read/2022/08/29/190818027/pemerintah-upayakan-penerbangan-internasional-langsung-ke-labuan-bajo,Kompas.com - Kompas.com,Pariwisata
Belajar Budaya Lombok Lewat Pertukaran Mahasiswa ,https://www.unila.ac.id/belajar-budaya-lombok-lewat-pertukaran-mahasiswa/,Universitas Lampung,Pendidikan
Jika Berkoalisi Nasdem Demokrat dan PKS Diprediksi Usung Anies,https://nasional.kompas.com/read/2022/08/02/10074551/jika-berkoalisi-nasdem-demokrat-dan-pks-diprediksi-usung-anies-ahy-sebagai,Kompas.com - Nasional Kompas.com,Politik
Ini Empat Zona Pariwisata di Labuan Bajo ,https://www.republika.co.id/berita/res54j330/ini-empat-zona-pariwisata-di-labuan-bajo,Republika Online,Pariwisata
Perbedaan Monkeypox dengan Cacar Biasa Dokter Jelaskan Gejala Cacar Monyet  Info Sehat FKUI ,https://fk.ui.ac.id/infosehat/perbedaan-monkeypox-dengan-cacar-biasa-dokter-jelaskan-gejala-cacar-monyet/,FKUI,Kesehatan
Dinas Kesehatan Aceh  Kemenkes Minta Waspadai Penyakit Cacar Monyet ,https://dinkes.acehprov.go.id/news/read/2022/05/27/1143/kemenkes-minta-waspadai-penyakit-cacar-monyet.html,Dinas Kesehatan Aceh,Kesehatan
Kemenkes Tetap Waspada Walau Belum ada Laporan Kasus Cacar Monyet di Indonesia ,https://sehatnegeriku.kemkes.go.id/baca/rilis-media/20220524/0139947/kemenkes-tetap-waspada-walau-belum-ada-laporan-kasus-cacar-monyet-di-indonesia/,Sehat Negeriku - Kementerian Kesehatan,Kesehatan
Ini Penyebab Tanah Longsor yang Tewaskan Mahasiswa UPI Bandung ,https://tekno.tempo.co/read/1645080/ini-penyebab-tanah-longsor-yang-tewaskan-mahasiswa-upi-bandung,Tekno Tempo,Pendidikan
Presiden RI Dipercaya Menjadi Anggota Champions Group PBB ,https://setkab.go.id/presiden-ri-dipercaya-menjadi-anggota-champions-group-pbb/,Sekretariat Kabinet,Internasional
Berbicara di PBB Menlu RI Usung Paradigma Kolaborasi Atasi Tantangan Global ,https://setkab.go.id/berbicara-di-pbb-menlu-ri-usung-paradigma-kolaborasi-atasi-tantangan-global/,Sekretariat Kabinet,Internasional
Pencairan Dukungan Merdeka Belajar Kampus Merdeka 2021 Diteruskan di Tahun 2022  Direktorat Jenderal Pendidikan Tinggi Kementerian Pendidikan dan Kebudayaan Republik Indonesia ,https://dikti.kemdikbud.go.id/kabar-dikti/kabar/pencairan-dukungan-merdeka-belajar-kampus-merdeka-2021-diteruskan-di-tahun-2022/,Direktorat Jenderal Pendidikan Tinggi,Pendidikan
Catat Begini Cara Menyebarnya Penyakit Cacar Monyet ,https://dinkes.jakarta.go.id/berita/read/catat-begini-cara-menyebarnya-penyakit-cacar-monyet,DINAS KESEHATAN PROVINSI DKI JAKARTA -,Kesehatan
Pasien Dicurigai Cacar Monyet di Tasikmalaya Perempuan 16 Tahun ,https://www.detik.com/jabar/berita/d-6283798/pasien-dicurigai-cacar-monyet-di-tasikmalaya-perempuan-16-tahun,detikcom,Kesehatan
AS Temukan Kasus Pertama Cacar Monyet Pada Anak,https://www.cnbcindonesia.com/news/20220723115030-4-357932/as-temukan-kasus-pertama-cacar-monyet-pada-anak-anak,CNBC Indonesia,Kesehatan
4 Tips Liburan Aman dan Nyaman ke Labuan Bajo NTT ,https://travel.kompas.com/read/2022/07/05/170234327/4-tips-liburan-aman-dan-nyaman-ke-labuan-bajo-ntt?page=all,Kompas.com - Kompas.com,Pariwisata
Cacar Monyet Menyebar Indonesia Wajib Waspada ,https://www.cnbcindonesia.com/news/20220524124201-8-341450/cacar-monyet-menyebar-indonesia-wajib-waspada,CNBC Indonesia,Kesehatan
Terapkan Kampus Merdeka LP3I Tingkatkan Pendidikan Vokasi ,https://www.tribunnews.com/pendidikan/2022/10/12/terapkan-kampus-merdeka-lp3i-tingkatkan-pendidikan-vokasi,Tribunnews.com,Pendidikan
Vaksin cacar monyet ahli virus jawab enam pertanyaan tentang cara kerjanya siapa yang dapat dan seberapa baik mereka cegah infeksi ,https://theconversation.com/vaksin-cacar-monyet-ahli-virus-jawab-enam-pertanyaan-tentang-cara-kerjanya-siapa-yang-dapat-dan-seberapa-baik-mereka-cegah-infeksi-188367,The Conversation Indonesia,Kesehatan
TJSL Jelang Labuan Bajo Marathon 2022 ,https://sport.detik.com/sport-lain/d-6336000/tjsl-jelang-labuan-bajo-marathon-2022,detikSport,Pariwisata
Jangan Panik Kenali Bedanya Cacar Monyet dengan Cacar Air ,https://www.kompas.com/sains/read/2022/06/19/120500223/jangan-panik-kenali-bedanya-cacar-monyet-dengan-cacar-air?page=all,Kompas.com - KOMPAS.com,Kesehatan
Jangan Salah Kaprah Ketahui Setiap Tahapan Gejala Cacar Monyet ,https://www.suara.com/health/2022/08/13/160000/jangan-salah-kaprah-ketahui-setiap-tahapan-gejala-cacar-monyet,Suara.com,Kesehatan
Virus Cacar Monyet Mulai Bermutasi Lebih Bahaya dan Lebih Menular ,https://radarsolo.jawapos.com/kesehatan/12/09/2022/virus-cacar-monyet-mulai-bermutasi-lebih-bahaya-dan-lebih-menular/,Radar Solo,Kesehatan
Gandeng UPI BIG dukung Program Merdeka Belajar Kampus Merdeka ,https://www.depokpos.com/2022/10/gandeng-upi-big-dukung-program-merdeka-belajar-kampus-merdeka/,Depok Pos,Pendidikan
Meski ada Pemekaran Daerah Partai Nasdem Optimis Lolos Jadi Peserta Pemilu 2024 ,https://nasional.tempo.co/read/1615696/meski-ada-pemekaran-daerah-partai-nasdem-optimis-lolos-jadi-peserta-pemilu-2024,Nasional Tempo,Politik
Seorang Anak Usia 4 Tahun di Jerman Kena Cacar Monyet Tertular dari Orang Serumah ,https://www.republika.co.id/berita/rgdx8o414/seorang-anak-usia-4-tahun-di-jerman-kena-cacar-monyet-tertular-dari-orang-serumah,Republika Online,Kesehatan
BERITA FOTO Puan Kunjungi Surya Paloh di DPP Partai Nasdem ,https://nasional.kompas.com/read/2022/08/22/14264601/berita-foto-puan-kunjungi-surya-paloh-di-dpp-partai-nasdem,Kompas.com - Nasional Kompas.com,Politik
Kedutaan Besar Republik Indonesia  Di Kopenhagen Kerajaan Denmark ,https://kemlu.go.id/copenhagen/id/read/labuan-bajo-surga-tersembunyi-di-indonesia-bagian-timur/700/information-sheet,Kementerian Luar Negeri,Pariwisata
Partai NasDem Mengklaim Mulai Rasakan Efek Anies Baswedan ,https://nasional.tempo.co/read/1643660/partai-nasdem-mengklaim-mulai-rasakan-efek-anies-baswedan,Nasional Tempo,Politik
Antisipasi Cacar Monyet Ganjar  Jaga Pola Hidup Bersih dan Sehat ,https://jatengprov.go.id/publik/antisipasi-cacar-monyet-ganjar-jaga-pola-hidup-bersih-dan-sehat/,Pemerintah Provinsi Jawa Tengah,Kesehatan
Berapa Lama Kita Bisa Terinfeksi Virus Cacar Monyet  Indonesia Baik ,https://indonesiabaik.id/infografis/berapa-lama-kita-bisa-terinfeksi-virus-cacar-monyet,Indonesiabaik.id,Kesehatan
AS Tetapkan Cacar Monyet sebagai Darurat Nasional ,https://www.republika.co.id/berita/rg47kw335/as-tetapkan-cacar-monyet-sebagai-darurat-nasional,Republika Online,Kesehatan
Anies Baswedan Ungkap Bahasan saat Bertemu Andika Perkasa ,https://nasional.tempo.co/read/1646405/anies-baswedan-ungkap-bahasan-saat-bertemu-andika-perkasa,Nasional Tempo,Politik
PBB Sebut Dunia dalam Bahaya Serukan Kerja Sama ,https://www.kompas.com/global/read/2022/09/14/064000870/pbb-sebut-dunia-dalam-bahaya-serukan-kerja-sama,Kompas.com - KOMPAS.com,Internasional
Indonesia Naik 11 Peringkat Hasil Survei e,https://www.menpan.go.id/site/berita-terkini/indonesia-naik-11-peringkat-hasil-survei-e-government-pbb,Kementerian Pendayagunaan Aparatur Negara dan Reformasi Birokrasi,Internasional
DPRD harap warga Surabaya manfaatkan penghapusan denda PBB ,https://www.antaranews.com/berita/3132033/dprd-harap-warga-surabaya-manfaatkan-penghapusan-denda-pbb,ANTARA,Internasional
Menteri Nadiem Dapat Apresiasi di PBB tetapi Belum di Negeri Sendiri ,https://www.kompas.com/edu/read/2022/09/26/163429271/menteri-nadiem-dapat-apresiasi-di-pbb-tetapi-belum-di-negeri-sendiri?page=all,Kompas.com - KOMPAS.com,Internasional
Disambangi Para Petinggi Partai Nasdem Jadi Pemain Kunci di 2024 ,https://www.kompas.com/tren/read/2022/06/07/191500965/disambangi-para-petinggi-partai-nasdem-jadi-pemain-kunci-di-2024?page=all,Kompas.com - KOMPAS.com,Politik
Prodi Ilkom Menangkan Hibah Program Kompetisi Kampus Merdeka ,https://kumparan.com/ksu/prodi-ilkom-menangkan-hibah-program-kompetisi-kampus-merdeka-1yzrKSWdYm7,kumparan.com - kumparan.com,Pendidikan
Soal Anies Baswedan Siap Maju Capres Sekjen Nasdem  Sekedar Calon Gampang Bisa Menang Gak ,https://nasional.tempo.co/read/1636078/soal-anies-baswedan-siap-maju-capres-sekjen-nasdem-sekedar-calon-gampang-bisa-menang-gak,Nasional Tempo,Politik
Cara Memimpin Doa Rosario Ikuti Tata Caranya Berikut Ini ,https://www.kliklabuanbajo.id/spirit-dan-inspirasi/pr-5425078578/cara-memimpin-doa-rosario-ikuti-tata-caranya-berikut-ini,Klik Labuanbajo - Klik Labuhanbajo,Pariwisata
Berakhir 31 Juli 2022 BPPRD Tanjungpinang Imbau Wajib Pajak Segera Bayar PBB,https://www.tanjungpinangkota.go.id/berita/berakhir-31-juli-2022-bpprd-tanjungpinang-imbau-wajib-pajak-segera-bayar-pbbp2-,Pemko Tanjungpinang,Internasional
Hore Super Air Jet Kini Punya Rute Surabaya,https://www.detik.com/jatim/wisata/d-6350823/hore-super-air-jet-kini-punya-rute-surabaya-labuan-bajo,detikcom,Pariwisata
Kena Veto Dewan Keamanan PBB Tak Berdaya di Hadapan Rusia ,https://www.cnbcindonesia.com/news/20221001081850-4-376429/kena-veto-dewan-keamanan-pbb-tak-berdaya-di-hadapan-rusia,CNBC Indonesia,Internasional
Ngeri PBB Ramal Akan Ada Awan Gelap Buat RI Cs ,https://www.cnbcindonesia.com/news/20221004174013-4-377197/ngeri-pbb-ramal-akan-ada-awan-gelap-buat-ri-cs,CNBC Indonesia,Internasional
Wisata Sekaligus Olahraga Cara Jitu Nikmati Indahnya Labuan Bajo ,https://travel.kompas.com/read/2022/09/26/160400527/wisata-sekaligus-olahraga-cara-jitu-nikmati-indahnya-labuan-bajo,Kompas.com - Kompas.com,Pariwisata
6 Cara Mengobati Cacar Monyet untuk Meredakan Gejala Penyakit ,https://health.kompas.com/read/2022/06/29/080100568/6-cara-mengobati-cacar-monyet-untuk-meredakan-gejala-penyakit,Kompas.com - kompas.com,Kesehatan
Partai NasDem Ungkap Anies Baswedan Punya Cara Pandang seperti Jokowi ,https://nasional.tempo.co/read/1638893/partai-nasdem-ungkap-anies-baswedan-punya-cara-pandang-seperti-jokowi,Nasional Tempo,Politik
Hanya Sampai Akhir Bulan Segera Manfaatkan Pemutihan PBB,https://news.ddtc.co.id/hanya-sampai-akhir-bulan-segera-manfaatkan-pemutihan-pbb-p2-42512,DDTCNews,Internasional
Pesan Dari PBB Bikin Jokowi Was,https://www.cnbcindonesia.com/news/20220809090004-4-362167/pesan-dari-pbb-bikin-jokowi-was-was-ternyata-ini-isinya,CNBC Indonesia,Internasional
BKAD ,https://bkad.kulonprogokab.go.id/detil/1838/intensifikasi-pajak-bumi-dan-bangunan-perdesaan-dan-perkotaan-pbb-p2-tahun-2022-oleh-penjabat-bupati-kulon-progo,INTENSIFIKASI PAJAK BUMI DAN BANGUNAN PERDESAAN DAN PERKOTAAN (PBB P2) TAHUN 2022 OLEH PENJABAT BUPATI KULON PROGO - Badan Keuangan dan Aset Daerah Kabupaten Kulon Progo,Internasional
Ternyata Komodo ada di 3 Kabupaten di Provinsi NTT ,https://www.kliklabuanbajo.id/pariwisata/pr-5425186590/ternyata-komodo-ada-di-3-kabupaten-di-provinsi-ntt,Klik Labuanbajo - Klik Labuhanbajo,Pariwisata
Sejarah 26 Juni 1945 Penandatanganan Piagam PBB oleh 50 Negara  merdeka ,https://m.merdeka.com/jabar/sejarah-26-juni-1945-penandatanganan-piagam-pbb-oleh-50-negara-kln.html,Merdeka.com,Internasional
Legenda Komodo di Labuan Bajo ,https://regional.kompas.com/read/2022/03/16/155000578/legenda-komodo-di-labuan-bajo?page=all,Kompas.com - Kompas.com,Pariwisata
Sepenggal Surga Tersembunyi di Labuan Bajo ,https://travel.detik.com/domestic-destination/d-6154270/sepenggal-surga-tersembunyi-di-labuan-bajo,detikTravel,Pariwisata
BPOLBF sebut pembenahan destinasi wisata Labuan Bajo terus dilakukan ,https://kupang.antaranews.com/berita/89433/bpolbf-sebut-pembenahan-destinasi-wisata-labuan-bajo-terus-dilakukan,antaranews.com,Pariwisata
PBB Sebut Umat Manusia Sejengkal Menuju Kemusnahan Kenapa ,https://www.cnbcindonesia.com/news/20220802093939-4-360375/pbb-sebut-umat-manusia-sejengkal-menuju-kemusnahan-kenapa,CNBC Indonesia,Internasional
Waspadai Meningkatnya Kasus Cacar Monyet ,https://ugm.ac.id/id/berita/22765-waspadai-meningkatnya-kasus-cacar-monyet,Universitas Gadjah Mada,Kesehatan
Mahasiswa Pilih Kotim Jalankan Program Merdeka Belajar Kampus Merdeka ,https://www.radarsampit.com/berita/mahasiswa-pilih-kotim-jalankan-program-merdeka-belajar-kampus-merdeka.html,radarsampit.com,Pendidikan
Jadwal Kapal Ambon ,https://ambon.tribunnews.com/2022/10/16/jadwal-kapal-ambon-labuan-bajo-berangkat-31-oktober-2022-harga-tiket-rp-rp-457000,"Labuan Bajo, Berangkat 31 Oktober 2022, Harga Tiket Rp Rp 457.000 - Tribun Ambon",Pariwisata
Mahasiswa ULM wujudkan Kampus Merdeka di pesantren binaan Adaro ,https://kalsel.antaranews.com/berita/343233/mahasiswa-ulm-wujudkan-kampus-merdeka-di-pesantren-binaan-adaro,ANTARA Kalimantan Selatan,Pendidikan
Ternyata Ini Alasan Labuan Bajo Jadi Tuan Rumah DEWG Meeting ,https://www.cnbcindonesia.com/tech/20220802163447-37-360541/ternyata-ini-alasan-labuan-bajo-jadi-tuan-rumah-dewg-meeting,CNBC Indonesia,Pariwisata
RDPU Bersama DPR Mahasiswa Kritik Program Kampus Merdeka ,https://nasional.kompas.com/read/2022/02/02/15420711/rdpu-bersama-dpr-mahasiswa-kritik-program-kampus-merdeka?page=all,Kompas.com - Nasional Kompas.com,Pendidikan
Kematian Pasien Cacar Monyet di AS Diduga Karena Peradangan Otak ,https://www.cnnindonesia.com/gaya-hidup/20220914075126-255-847509/kematian-pasien-cacar-monyet-di-as-diduga-karena-peradangan-otak,CNN Indonesia,Kesehatan
Usai Deklarasi Anies Baswedan untuk Pilpres 2024 Dukungan Partai Nasdem di Kota Tegal Diklaim Meningkat ,https://regional.kompas.com/read/2022/10/11/122113178/usai-deklarasi-anies-baswedan-untuk-pilpres-2024-dukungan-partai-nasdem-di,Kompas.com - Kompas.com,Politik
Termasuk RI 143 Negara PBB Kutuk Rusia Caplok 4 Wilayah Ukraina ,https://news.detik.com/internasional/d-6345089/termasuk-ri-143-negara-pbb-kutuk-rusia-caplok-4-wilayah-ukraina,detikNews,Internasional
Mulai 17 Oktober Citilink Kembali Terbang dari Kupang Ende Bajawa Labuan Bajo ,https://money.kompas.com/read/2022/10/10/190000026/mulai-17-oktober-citilink-kembali-terbang-dari-kupang-ende-bajawa-labuan-bajo?page=all,Kompas.com - Kompas.com,Pariwisata
Presiden Joko Widodo Tidak Hadiri Sidang Majelis Umum PBB Menteri Luar Negeri Mewakili ,https://www.victorynews.id/dunia/pr-3314801855/presiden-joko-widodo-tidak-hadiri-sidang-majelis-umum-pbb-menteri-luar-negeri-mewakili,Victory News - Victory News,Internasional
Perkuat Kolaborasi Digital STISIPOL Pahlawan 12 Tandatangani MoU dengan PT Telkom ,https://bangka.tribunnews.com/2022/10/18/perkuat-kolaborasi-digital-stisipol-pahlawan-12-tandatangani-mou-dengan-pt-telkom,Bangkapos.com,Pendidikan
Waspada Amerika Serikat Laporkan Kematian Pertama Kasus Cacar Monyet ,https://www.fimela.com/health/read/5058361/waspada-amerika-serikat-laporkan-kematian-pertama-kasus-cacar-monyet,Fimela.com,Kesehatan
Terus Berlanjut Program,https://dikti.kemdikbud.go.id/kabar-dikti/kabar/terus-berlanjut-program-program-kampus-merdeka-tahun-2022-siap-buka-pendaftaran/,Direktorat Jenderal Pendidikan Tinggi,Pendidikan
Sejumlah Wisatawan Batalkan Trip ke Labuan Bajo Imbas Wacana Kenaikan Harga Tiket TN Komodo ,https://regional.kompas.com/read/2022/07/07/132947078/sejumlah-wisatawan-batalkan-trip-ke-labuan-bajo-imbas-wacana-kenaikan-harga?page=all,Kompas.com - Kompas.com,Pariwisata
Dikira Idap Cacar Monyet Penumpang Ini Diminta Turun dari Pesawat ,https://www.republika.co.id/berita/rgkzvz414/dikira-idap-cacar-monyet-penumpang-ini-diminta-turun-dari-pesawat,Republika Online,Kesehatan
TNI Polri Pantau Organiasi DPC,https://www.datariau.com/detail/beritaTNI-polri/tni-polri-pantau-organiasi-dpc-pbb-gelar-aksi-damai-tuntut-oknum-guru-diadili-secara-hukum,DataRiau.com,Internasional
Antara Anies dan Jokowi Johnny G Plate Beberkan Komitmen Partai NasDem ,https://papua.tribunnews.com/2022/10/18/antara-anies-dan-jokowi-johnny-g-plate-beberkan-komitmen-partai-nasdem,Tribun Papua,Politik
Keselamatan Wisatawan Jadi Prioritas Labuan Bajo Miliki International Medical Centre ,https://regional.kompas.com/read/2022/06/17/054500578/keselamatan-wisatawan-jadi-prioritas-labuan-bajo-miliki-international?page=all,Kompas.com - Kompas.com,Pariwisata
Warga Bekasi Diminta Antisipasi Wabah Cacar Monyet Seperti Ini Gejala dan Bahayanya ,https://megapolitan.kompas.com/read/2022/07/14/06000001/warga-bekasi-diminta-antisipasi-wabah-cacar-monyet-seperti-ini-gejala-dan?page=all,Kompas.com - Megapolitan Kompas.com,Kesehatan
Ini Gambaran Rute Labuan Bajo Marathon 2022 ,https://sport.detik.com/sport-lain/d-6302941/ini-gambaran-rute-labuan-bajo-marathon-2022,detikSport,Pariwisata
Nasdem Tidak Pas Berkoalisi dengan yang Memasang Syarat Harus Kadernya Diusung ,https://nasional.kompas.com/read/2022/09/22/19055001/nasdem-tidak-pas-berkoalisi-dengan-yang-memasang-syarat-harus-kadernya,Kompas.com - Nasional Kompas.com,Politik
Paket Wisata Labuan Bajo Inilah Daftar Destinasi yang Wajib Dikunjungi Saat Liburan ke Labuan Bajo ,https://kupang.tribunnews.com/2022/08/09/paket-wisata-labuan-bajo-inilah-daftar-destinasi-yang-wajib-dikunjungi-saat-liburan-ke-labuan-bajo,Pos-Kupang.com,Pariwisata
Serap Aspirasi Warga Partai NasDem Bandung Siap Menangkan Pemilu 2024 ,https://www.detik.com/jabar/berita/d-6254712/serap-aspirasi-warga-partai-nasdem-bandung-siap-menangkan-pemilu-2024,detikcom,Politik
Wisata ke Labuan Bajo Diimbau Daftar Asuransi Perjalanan ,https://travel.kompas.com/read/2022/07/23/210700127/wisata-ke-labuan-bajo-diimbau-daftar-asuransi-perjalanan,Kompas.com - Kompas.com,Pariwisata
